Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-02 00:00:00+05:30,115.75961761579352,115.75961761579352,112.86605387015179,115.43138885498047,621765,0.0,0.0
2012-01-03 00:00:00+05:30,116.07921835193514,121.77132064614335,116.07921835193514,120.9680404663086,1308700,0.0,0.0
2012-01-04 00:00:00+05:30,121.77130881250314,122.65233632715818,119.42191089326397,121.10623168945312,1515265,0.0,0.0
2012-01-05 00:00:00+05:30,121.27033374847277,122.28093150516608,118.96412589140877,119.99198913574219,2718015,0.0,0.0
2012-01-06 00:00:00+05:30,118.33360635104601,121.78860215691597,118.0226562013272,121.31353759765625,923805,0.0,0.0
2012-01-09 00:00:00+05:30,121.58994273247374,121.78860129957914,119.45648178298661,120.20793914794922,1425860,0.0,0.0
2012-01-10 00:00:00+05:30,120.89891769854948,124.01705131915598,120.74343606479292,123.41242980957031,2203970,0.0,0.0
2012-01-11 00:00:00+05:30,123.86158798160922,125.03628702222217,122.76463635923923,124.44894409179688,2043570,0.0,0.0
2012-01-12 00:00:00+05:30,124.8808301598043,126.52194796369525,123.54201659359663,125.79640197753906,1599455,0.0,0.0
2012-01-13 00:00:00+05:30,126.29736121240072,127.62752867717741,124.59577487891089,125.58908081054688,828385,0.0,0.0
2012-01-16 00:00:00+05:30,124.75989656384904,126.97109169826774,122.51414409183857,126.42692565917969,1156745,0.0,0.0
2012-01-17 00:00:00+05:30,126.79833096783834,132.516344008878,126.79833096783834,131.0479736328125,2054050,0.0,0.0
2012-01-18 00:00:00+05:30,131.98082873059602,132.15357586701887,128.007578694062,128.439453125,1420660,0.0,0.0
2012-01-19 00:00:00+05:30,130.4260745077477,130.8579489266475,127.54115655263956,128.3444366455078,1651510,0.0,0.0
2012-01-20 00:00:00+05:30,130.0805793107343,135.60856656106426,128.69857590827118,134.7275390625,2678100,0.0,0.0
2012-01-23 00:00:00+05:30,135.09030518596145,137.4915257624813,132.86184491086883,134.3906707763672,1798415,0.0,0.0
2012-01-24 00:00:00+05:30,135.2112465561081,142.3803650381586,132.85321575730325,138.13072204589844,5190555,0.0,0.0
2012-01-25 00:00:00+05:30,139.06358125610132,143.38232601560756,134.74483649659507,136.26502990722656,13138625,0.0,0.0
2012-01-27 00:00:00+05:30,136.29956341766376,136.7141591517618,130.50380316454314,131.3330078125,5034770,0.0,0.0
