,Date,High,Low,Open,Close,Volume,Adj Close,Name
713,2020-02-14,214.92999267578125,212.64999389648438,214.0,214.17999267578125,10741700.0,214.17999267578125,Facebook
714,2020-02-18,217.97999572753906,213.39999389648438,213.5500030517578,217.8000030517578,15609200.0,217.8000030517578,Facebook
715,2020-02-19,218.32000732421875,216.11000061035156,217.99000549316406,217.49000549316406,12135100.0,217.49000549316406,Facebook
716,2020-02-20,218.77000427246094,212.9499969482422,216.52000427246094,214.5800018310547,13109200.0,214.5800018310547,Facebook
717,2020-02-21,214.24000549316406,208.8300018310547,213.47999572753906,210.17999267578125,14092300.0,210.17999267578125,Facebook
718,2020-02-24,203.64999389648438,198.1699981689453,201.8000030517578,200.72000122070312,23080100.0,200.72000122070312,Facebook
719,2020-02-25,203.5,195.9499969482422,202.25,196.77000427246094,21433500.0,196.77000427246094,Facebook
720,2020-02-26,201.2100067138672,195.49000549316406,197.19000244140625,197.1999969482422,16524500.0,197.1999969482422,Facebook
721,2020-02-27,195.8800048828125,189.5,191.82000732421875,189.75,21682600.0,189.75,Facebook
722,2020-02-28,192.74000549316406,181.82000732421875,182.6999969482422,192.47000122070312,32568900.0,192.47000122070312,Facebook
723,2020-03-02,196.57000732421875,188.85000610351562,194.02999877929688,196.44000244140625,24949000.0,196.44000244140625,Facebook
724,2020-03-03,197.24000549316406,183.97000122070312,196.22000122070312,185.88999938964844,27984100.0,185.88999938964844,Facebook
725,2020-03-04,191.8300018310547,186.38999938964844,189.1699981689453,191.75999450683594,23062500.0,191.75999450683594,Facebook
726,2020-03-05,188.99000549316406,183.88999938964844,186.77999877929688,185.1699981689453,19333400.0,185.1699981689453,Facebook
727,2020-03-06,183.77999877929688,176.25999450683594,178.3300018310547,181.08999633789062,24559600.0,181.08999633789062,Facebook
728,2020-03-09,175.0,165.19000244140625,169.60000610351562,169.5,29949000.0,169.5,Facebook
729,2020-03-10,178.2899932861328,169.5,174.6699981689453,178.19000244140625,24517800.0,178.19000244140625,Facebook
730,2020-03-11,175.8800048828125,167.66000366210938,174.00999450683594,170.24000549316406,20373900.0,170.24000549316406,Facebook
731,2020-03-12,166.60000610351562,154.33999633789062,159.5399932861328,154.47000122070312,43266300.0,154.47000122070312,Facebook
732,2020-03-13,170.7899932861328,157.60000610351562,163.52999877929688,170.27999877929688,35028600.0,170.27999877929688,Facebook
733,2020-03-16,159.1300048828125,143.10000610351562,152.32000732421875,146.00999450683594,39120400.0,146.00999450683594,Facebook
734,2020-03-17,153.94000244140625,140.0,150.74000549316406,149.4199981689453,34255600.0,149.4199981689453,Facebook
735,2020-03-18,148.17999267578125,137.10000610351562,139.75,146.9600067138672,37553100.0,146.9600067138672,Facebook
736,2020-03-19,159.92999267578125,144.8000030517578,146.6199951171875,153.1300048828125,39862300.0,153.1300048828125,Facebook
737,2020-03-20,159.27000427246094,148.0,156.02000427246094,149.72999572753906,32568400.0,149.72999572753906,Facebook
738,2020-03-23,152.30999755859375,142.25,149.66000366210938,148.10000610351562,29830800.0,148.10000610351562,Facebook
739,2020-03-24,161.30999755859375,152.57000732421875,155.2100067138672,160.97999572753906,30440400.0,160.97999572753906,Facebook
740,2020-03-25,162.99000549316406,153.05999755859375,158.9199981689453,156.2100067138672,35184300.0,156.2100067138672,Facebook
741,2020-03-26,164.0,157.02000427246094,158.25,163.33999633789062,26556800.0,163.33999633789062,Facebook
742,2020-03-27,160.08999633789062,154.75,158.1999969482422,156.7899932861328,24879900.0,156.7899932861328,Facebook
743,2020-03-30,166.75,158.05999755859375,159.17999267578125,165.9499969482422,22515200.0,165.9499969482422,Facebook
744,2020-03-31,170.92999267578125,164.1999969482422,165.47999572753906,166.8000030517578,23676300.0,166.8000030517578,Facebook
745,2020-04-01,164.14999389648438,158.0399932861328,161.6199951171875,159.60000610351562,19507600.0,159.60000610351562,Facebook
746,2020-04-02,161.35000610351562,155.9199981689453,159.10000610351562,158.19000244140625,20886300.0,158.19000244140625,Facebook
747,2020-04-03,157.91000366210938,150.8300018310547,157.14999389648438,154.17999267578125,25983300.0,154.17999267578125,Facebook
748,2020-04-06,166.1999969482422,158.50999450683594,160.14999389648438,165.5500030517578,28453600.0,165.5500030517578,Facebook
749,2020-04-07,173.38999938964844,166.00999450683594,171.7899932861328,168.8300018310547,31411900.0,168.8300018310547,Facebook
750,2020-04-08,175.0,167.74000549316406,171.25,174.27999877929688,21664200.0,174.27999877929688,Facebook
751,2020-04-09,177.0800018310547,171.57000732421875,175.89999389648438,175.19000244140625,23534300.0,175.19000244140625,Facebook
752,2020-04-13,175.0,169.4499969482422,173.6699981689453,174.7899932861328,19355400.0,174.7899932861328,Facebook
753,2020-04-14,181.22999572753906,176.6199951171875,178.97999572753906,178.1699981689453,21011800.0,178.1699981689453,Facebook
754,2020-04-15,178.19000244140625,172.82000732421875,175.19000244140625,176.97000122070312,17423000.0,176.97000122070312,Facebook
755,2020-04-16,178.0500030517578,172.50999450683594,177.9499969482422,176.25,23593200.0,176.25,Facebook
756,2020-04-17,180.27999877929688,176.66000366210938,179.1999969482422,179.24000549316406,20974800.0,179.24000549316406,Facebook
757,2020-04-20,180.5,176.77000427246094,177.41000366210938,178.24000549316406,16110700.0,178.24000549316406,Facebook
758,2020-04-21,175.3800048828125,168.33999633789062,175.25,170.8000030517578,24850500.0,170.8000030517578,Facebook
759,2020-04-22,184.77999877929688,178.13999938964844,178.4499969482422,182.27999877929688,33242000.0,182.27999877929688,Facebook
760,2020-04-23,187.0500030517578,183.14999389648438,184.0800018310547,185.1300048828125,21426600.0,185.1300048828125,Facebook
761,2020-04-24,190.41000366210938,180.8300018310547,183.22999572753906,190.07000732421875,28792000.0,190.07000732421875,Facebook
762,2020-04-27,193.75,187.41000366210938,192.66000366210938,187.5,29197800.0,187.5,Facebook
763,2020-04-28,189.1999969482422,182.55999755859375,188.66000366210938,182.91000366210938,21731000.0,182.91000366210938,Facebook
764,2020-04-29,196.91000366210938,190.0,190.92999267578125,194.19000244140625,45954500.0,194.19000244140625,Facebook
765,2020-04-30,209.69000244140625,201.57000732421875,206.9199981689453,204.7100067138672,46230100.0,204.7100067138672,Facebook
766,2020-05-01,207.27999877929688,199.0500030517578,201.60000610351562,202.27000427246094,30415600.0,202.27000427246094,Facebook
767,2020-05-04,205.91000366210938,198.75999450683594,200.1999969482422,205.25999450683594,19250700.0,205.25999450683594,Facebook
768,2020-05-05,210.3800048828125,206.5,207.02000427246094,207.07000732421875,21071200.0,207.07000732421875,Facebook
769,2020-05-06,211.60000610351562,206.66000366210938,208.1199951171875,208.47000122070312,21857000.0,208.47000122070312,Facebook
770,2020-05-07,211.60000610351562,209.0399932861328,211.16000366210938,211.25999450683594,15152000.0,211.25999450683594,Facebook
771,2020-05-08,213.2100067138672,210.85000610351562,212.24000549316406,212.35000610351562,12506000.0,212.35000610351562,Facebook
772,2020-05-11,215.0,210.3699951171875,210.88999938964844,213.17999267578125,12911900.0,213.17999267578125,Facebook
773,2020-05-12,215.27999877929688,210.0,213.2899932861328,210.10000610351562,14704600.0,210.10000610351562,Facebook
774,2020-05-13,210.77999877929688,202.11000061035156,209.42999267578125,205.10000610351562,20684600.0,205.10000610351562,Facebook
775,2020-05-14,206.92999267578125,200.69000244140625,202.55999755859375,206.80999755859375,17178900.0,206.80999755859375,Facebook
776,2020-05-15,211.33999633789062,204.1199951171875,205.27000427246094,210.8800048828125,19383200.0,210.8800048828125,Facebook
777,2020-05-18,214.63999938964844,210.94000244140625,212.14999389648438,213.19000244140625,20151900.0,213.19000244140625,Facebook
778,2020-05-19,220.49000549316406,212.8300018310547,213.27000427246094,216.8800048828125,31843200.0,216.8800048828125,Facebook
779,2020-05-20,231.33999633789062,223.19000244140625,223.5,229.97000122070312,50162900.0,229.97000122070312,Facebook
780,2020-05-21,237.1999969482422,231.1999969482422,234.72000122070312,231.38999938964844,47782600.0,231.38999938964844,Facebook
781,2020-05-22,235.99000549316406,228.74000549316406,231.50999450683594,234.91000366210938,33925600.0,234.91000366210938,Facebook
782,2020-05-26,240.89999389648438,231.6699981689453,239.77000427246094,232.1999969482422,33178300.0,232.1999969482422,Facebook
783,2020-05-27,230.55999755859375,221.1300048828125,229.07000732421875,229.13999938964844,34697600.0,229.13999938964844,Facebook
784,2020-05-28,231.6300048828125,224.0,224.3000030517578,225.4600067138672,29377200.0,225.4600067138672,Facebook
785,2020-05-29,227.49000549316406,222.8800048828125,225.1999969482422,225.08999633789062,23241500.0,225.08999633789062,Facebook
786,2020-06-01,232.44000244140625,223.5,224.58999633789062,231.91000366210938,18223800.0,231.91000366210938,Facebook
787,2020-06-02,233.0,226.55999755859375,230.94000244140625,232.72000122070312,20919000.0,232.72000122070312,Facebook
788,2020-06-03,232.64999389648438,228.52999877929688,232.11000061035156,230.16000366210938,15380300.0,230.16000366210938,Facebook
789,2020-06-04,231.6300048828125,224.61000061035156,229.55999755859375,226.2899932861328,17041500.0,226.2899932861328,Facebook
790,2020-06-05,231.35000610351562,225.30999755859375,226.7100067138672,230.77000427246094,16750400.0,230.77000427246094,Facebook
791,2020-06-08,231.5500030517578,227.41000366210938,229.02999877929688,231.39999389648438,15466500.0,231.39999389648438,Facebook
792,2020-06-09,239.77000427246094,230.41000366210938,231.52000427246094,238.6699981689453,27462900.0,238.6699981689453,Facebook
793,2020-06-10,241.2100067138672,235.27999877929688,240.9600067138672,236.72999572753906,20720700.0,236.72999572753906,Facebook
794,2020-06-11,232.88999938964844,223.5500030517578,229.94000244140625,224.42999267578125,26708200.0,224.42999267578125,Facebook
795,2020-06-12,231.66000366210938,224.5,229.89999389648438,228.5800018310547,22091400.0,228.5800018310547,Facebook
796,2020-06-15,233.77000427246094,224.8000030517578,225.08999633789062,232.5,15340300.0,232.5,Facebook
797,2020-06-16,238.4600067138672,233.0,237.13999938964844,235.64999389648438,15236700.0,235.64999389648438,Facebook
798,2020-06-17,237.58999633789062,231.72999572753906,235.0,235.52999877929688,19578100.0,235.52999877929688,Facebook
799,2020-06-18,236.13999938964844,232.14999389648438,234.99000549316406,235.94000244140625,15782500.0,235.94000244140625,Facebook
800,2020-06-19,240.8300018310547,235.5500030517578,237.7899932861328,238.7899932861328,30081300.0,238.7899932861328,Facebook
801,2020-06-22,240.6999969482422,236.91000366210938,238.55999755859375,239.22000122070312,18917800.0,239.22000122070312,Facebook
802,2020-06-23,245.19000244140625,239.86000061035156,241.27999877929688,242.24000549316406,24017900.0,242.24000549316406,Facebook
803,2020-06-24,243.22000122070312,232.67999267578125,241.1999969482422,234.02000427246094,20834900.0,234.02000427246094,Facebook
804,2020-06-25,237.3000030517578,232.74000549316406,234.6199951171875,235.67999267578125,18704300.0,235.67999267578125,Facebook
805,2020-06-26,233.08999633789062,215.39999389648438,232.63999938964844,216.0800018310547,76343900.0,216.0800018310547,Facebook
806,2020-06-29,220.75,207.11000061035156,209.75,220.63999938964844,58514300.0,220.63999938964844,Facebook
807,2020-06-30,227.5,218.47000122070312,220.58999633789062,227.07000732421875,33927100.0,227.07000732421875,Facebook
808,2020-07-01,239.0,227.55999755859375,228.5,237.5500030517578,43399700.0,237.5500030517578,Facebook
809,2020-07-02,240.0,232.61000061035156,239.0,233.4199981689453,30633600.0,233.4199981689453,Facebook
810,2020-07-06,240.39999389648438,232.27000427246094,233.75999450683594,240.27999877929688,26206200.0,240.27999877929688,Facebook
811,2020-07-07,247.64999389648438,238.82000732421875,239.41000366210938,240.86000061035156,27887800.0,240.86000061035156,Facebook
812,2020-07-08,246.99000549316406,236.58999633789062,238.11000061035156,243.5800018310547,29791300.0,243.5800018310547,Facebook
813,2020-07-09,246.52999877929688,239.24000549316406,245.0,244.5,22174900.0,244.5,Facebook
814,2020-07-10,245.49000549316406,239.32000732421875,243.69000244140625,245.07000732421875,22982700.0,245.07000732421875,Facebook
815,2020-07-13,250.14999389648438,238.4199981689453,247.00999450683594,239.0,24674900.0,239.0,Facebook
816,2020-07-14,240.3300018310547,232.02999877929688,236.75999450683594,239.72999572753906,23378100.0,239.72999572753906,Facebook
817,2020-07-15,244.82000732421875,238.0500030517578,241.5500030517578,240.27999877929688,19133600.0,240.27999877929688,Facebook
818,2020-07-16,241.75999450683594,236.3300018310547,238.0,240.92999267578125,18880700.0,240.92999267578125,Facebook
819,2020-07-17,244.16000366210938,237.86000061035156,241.0,242.02999877929688,18152400.0,242.02999877929688,Facebook
820,2020-07-20,246.0500030517578,235.63999938964844,240.05999755859375,245.4199981689453,20872200.0,245.4199981689453,Facebook
821,2020-07-21,246.91000366210938,240.0800018310547,246.22000122070312,241.75,19364200.0,241.75,Facebook
822,2020-07-22,241.89999389648438,238.1199951171875,240.25999450683594,239.8699951171875,15427900.0,239.8699951171875,Facebook
823,2020-07-23,242.4199981689453,231.75,239.6300048828125,232.60000610351562,21771800.0,232.60000610351562,Facebook
824,2020-07-24,233.49000549316406,226.89999389648438,230.19000244140625,230.7100067138672,18325800.0,230.7100067138672,Facebook
825,2020-07-27,234.9499969482422,230.8300018310547,231.4600067138672,233.5,13163100.0,233.5,Facebook
826,2020-07-28,234.9600067138672,229.8300018310547,234.6300048828125,230.1199951171875,14170100.0,230.1199951171875,Facebook
827,2020-07-29,233.6999969482422,230.30999755859375,231.13999938964844,233.2899932861328,13588300.0,233.2899932861328,Facebook
828,2020-07-30,234.88999938964844,229.0,230.22000122070312,234.5,20615300.0,234.5,Facebook
829,2020-07-31,255.85000610351562,249.0,255.82000732421875,253.6699981689453,53005100.0,253.6699981689453,Facebook
830,2020-08-03,255.39999389648438,250.3300018310547,252.64999389648438,251.9600067138672,23124900.0,251.9600067138672,Facebook
831,2020-08-04,252.8000030517578,247.42999267578125,251.55999755859375,249.8300018310547,17183500.0,249.8300018310547,Facebook
832,2020-08-05,252.27000427246094,247.77000427246094,250.19000244140625,249.1199951171875,13050100.0,249.1199951171875,Facebook
833,2020-08-06,266.6000061035156,248.6699981689453,249.0399932861328,265.2799987792969,45241600.0,265.2799987792969,Facebook
834,2020-08-07,278.8900146484375,263.42999267578125,264.0799865722656,268.44000244140625,72766400.0,268.44000244140625,Facebook
835,2020-08-10,273.8599853515625,259.69000244140625,268.0400085449219,263.0,30248800.0,263.0,Facebook
836,2020-08-11,265.9200134277344,255.1300048828125,260.19000244140625,256.1300048828125,28238300.0,256.1300048828125,Facebook
837,2020-08-12,263.8999938964844,258.1099853515625,258.9700012207031,259.8900146484375,21415700.0,259.8900146484375,Facebook
838,2020-08-13,265.1600036621094,259.57000732421875,261.54998779296875,261.29998779296875,17374000.0,261.29998779296875,Facebook
839,2020-08-14,262.6499938964844,258.67999267578125,262.30999755859375,261.239990234375,14792700.0,261.239990234375,Facebook
840,2020-08-17,264.1000061035156,259.3999938964844,262.5,261.1600036621094,13351100.0,261.1600036621094,Facebook
841,2020-08-18,265.1499938964844,259.260009765625,260.95001220703125,262.3399963378906,18690400.0,262.3399963378906,Facebook
842,2020-08-19,267.9100036621094,261.3500061035156,261.3900146484375,262.5899963378906,23291500.0,262.5899963378906,Facebook
843,2020-08-20,269.6300048828125,261.4599914550781,261.5,269.010009765625,20299700.0,269.010009765625,Facebook
844,2020-08-21,270.489990234375,266.4200134277344,268.69000244140625,267.010009765625,15538600.0,267.010009765625,Facebook
845,2020-08-24,277.25,268.7699890136719,271.07000732421875,271.3900146484375,23685600.0,271.3900146484375,Facebook
846,2020-08-25,283.0899963378906,270.260009765625,272.4100036621094,280.82000732421875,42127200.0,280.82000732421875,Facebook
847,2020-08-26,304.6700134277344,284.0,284.0,303.9100036621094,69015200.0,303.9100036621094,Facebook
848,2020-08-27,301.2300109863281,292.0199890136719,300.1600036621094,293.2200012207031,30301300.0,293.2200012207031,Facebook
849,2020-08-28,297.2300109863281,290.9800109863281,295.0,293.6600036621094,17157400.0,293.6600036621094,Facebook
850,2020-08-31,296.8800048828125,291.54998779296875,293.95001220703125,293.20001220703125,17345100.0,293.20001220703125,Facebook
851,2020-09-01,301.489990234375,292.7099914550781,294.7099914550781,295.44000244140625,17295900.0,295.44000244140625,Facebook
852,2020-09-02,303.6000061035156,293.04998779296875,298.8800048828125,302.5,24341400.0,302.5,Facebook
853,2020-09-03,297.6000061035156,283.6300048828125,295.989990234375,291.1199951171875,32294100.0,291.1199951171875,Facebook
854,2020-09-04,289.0,271.1400146484375,287.25,282.7300109863281,30333700.0,282.7300109863281,Facebook
855,2020-09-08,279.29998779296875,269.4200134277344,271.2799987792969,271.1600036621094,24864000.0,271.1600036621094,Facebook
856,2020-09-09,278.4800109863281,271.3500061035156,275.7699890136719,273.7200012207031,22918800.0,273.7200012207031,Facebook
857,2020-09-10,279.1600036621094,267.0299987792969,275.510009765625,268.0899963378906,24814700.0,268.0899963378906,Facebook
858,2020-09-11,271.3900146484375,262.6400146484375,270.05999755859375,266.6099853515625,18913900.0,266.6099853515625,Facebook
859,2020-09-14,276.6400146484375,265.70001220703125,270.95001220703125,266.1499938964844,24093800.0,266.1499938964844,Facebook
860,2020-09-15,274.5199890136719,269.29998779296875,270.6700134277344,272.4200134277344,18478500.0,272.4200134277344,Facebook
861,2020-09-16,272.44000244140625,261.7900085449219,267.2900085449219,263.5199890136719,29183400.0,263.5199890136719,Facebook
862,2020-09-17,261.5,250.19000244140625,258.2799987792969,254.82000732421875,31281400.0,254.82000732421875,Facebook
863,2020-09-18,259.20001220703125,250.0500030517578,258.3999938964844,252.52999877929688,28130800.0,252.52999877929688,Facebook
864,2020-09-21,249.9499969482422,244.1300048828125,247.5399932861328,248.14999389648438,24709400.0,248.14999389648438,Facebook
865,2020-09-22,255.32000732421875,248.22000122070312,253.30999755859375,254.75,30293100.0,254.75,Facebook
866,2020-09-23,257.989990234375,248.14999389648438,255.25999450683594,249.02000427246094,19641300.0,249.02000427246094,Facebook
867,2020-09-24,252.24000549316406,245.6199951171875,246.5,249.52999877929688,20006800.0,249.52999877929688,Facebook
868,2020-09-25,255.75,246.61000061035156,249.39999389648438,254.82000732421875,18351300.0,254.82000732421875,Facebook
869,2020-09-28,259.6000061035156,254.82000732421875,259.3999938964844,256.82000732421875,18826300.0,256.82000732421875,Facebook
870,2020-09-29,263.3299865722656,256.8999938964844,257.80999755859375,261.7900085449219,20200200.0,261.7900085449219,Facebook
871,2020-09-30,266.0799865722656,260.1000061035156,261.9800109863281,261.8999938964844,20142500.0,261.8999938964844,Facebook
872,2020-10-01,268.3299865722656,264.79998779296875,265.3500061035156,266.6300048828125,20009800.0,266.6300048828125,Facebook
873,2020-10-02,265.1499938964844,259.17999267578125,261.2099914550781,259.94000244140625,16367600.0,259.94000244140625,Facebook
874,2020-10-05,264.8699951171875,260.8399963378906,262.20001220703125,264.6499938964844,12822300.0,264.6499938964844,Facebook
875,2020-10-06,265.69000244140625,258.239990234375,261.7799987792969,258.6600036621094,18696900.0,258.6600036621094,Facebook
876,2020-10-07,260.17999267578125,254.82000732421875,259.2099914550781,258.1199951171875,23133400.0,258.1199951171875,Facebook
877,2020-10-08,264.6199951171875,259.1499938964844,259.75,263.760009765625,16312800.0,263.760009765625,Facebook
878,2020-10-09,264.75,262.1700134277344,264.5199890136719,264.45001220703125,14107800.0,264.45001220703125,Facebook
879,2020-10-12,280.17999267578125,267.8699951171875,270.20001220703125,275.75,31019300.0,275.75,Facebook
880,2020-10-13,279.1000061035156,273.3900146484375,277.5799865722656,276.1400146484375,18063300.0,276.1400146484375,Facebook
881,2020-10-14,278.75,271.5,277.6199951171875,271.82000732421875,15577800.0,271.82000732421875,Facebook
882,2020-10-15,269.0400085449219,263.6700134277344,267.6000061035156,266.7200012207031,15416100.0,266.7200012207031,Facebook
883,2020-10-16,271.3699951171875,265.29998779296875,267.3800048828125,265.92999267578125,16622700.0,265.92999267578125,Facebook
884,2020-10-19,268.54998779296875,259.8800048828125,265.5299987792969,261.3999938964844,13587000.0,261.3999938964844,Facebook
885,2020-10-20,269.70001220703125,262.8800048828125,263.05999755859375,267.55999755859375,18763200.0,267.55999755859375,Facebook
886,2020-10-21,283.04998779296875,276.3699951171875,279.55999755859375,278.7300109863281,28998600.0,278.7300109863281,Facebook
887,2020-10-22,282.45001220703125,275.0400085449219,279.8699951171875,278.1199951171875,16720000.0,278.1199951171875,Facebook
888,2020-10-23,285.239990234375,276.82000732421875,278.79998779296875,284.7900085449219,17535200.0,284.7900085449219,Facebook
889,2020-10-26,285.2300109863281,274.260009765625,283.1600036621094,277.1099853515625,21322900.0,277.1099853515625,Facebook
890,2020-10-27,284.510009765625,276.30999755859375,278.760009765625,283.2900085449219,16287200.0,283.2900085449219,Facebook
891,2020-10-28,278.7900085449219,267.260009765625,278.7900085449219,267.6700134277344,23121800.0,267.6700134277344,Facebook
892,2020-10-29,283.6000061035156,273.7799987792969,276.54998779296875,280.8299865722656,32368100.0,280.8299865722656,Facebook
893,2020-10-30,276.70001220703125,259.1000061035156,274.5,263.1099853515625,47247800.0,263.1099853515625,Facebook
894,2020-11-02,270.4700012207031,257.3399963378906,264.6000061035156,261.3599853515625,27165700.0,261.3599853515625,Facebook
895,2020-11-03,270.04998779296875,260.8800048828125,263.1600036621094,265.29998779296875,17961900.0,265.29998779296875,Facebook
896,2020-11-04,288.94000244140625,278.6199951171875,281.0,287.3800048828125,35364400.0,287.3800048828125,Facebook
897,2020-11-05,297.3800048828125,288.95001220703125,291.8999938964844,294.67999267578125,23823600.0,294.67999267578125,Facebook
898,2020-11-06,294.6000061035156,288.05999755859375,293.95001220703125,293.4100036621094,13891000.0,293.4100036621094,Facebook
899,2020-11-09,292.5799865722656,278.5299987792969,289.8699951171875,278.7699890136719,25117700.0,278.7699890136719,Facebook
900,2020-11-10,274.0,264.0,273.1000061035156,272.42999267578125,29067700.0,272.42999267578125,Facebook
901,2020-11-11,278.3999938964844,272.4800109863281,273.4700012207031,276.4800109863281,14957000.0,276.4800109863281,Facebook
902,2020-11-12,279.75,274.42999267578125,277.17999267578125,275.0799865722656,12899500.0,275.0799865722656,Facebook
903,2020-11-13,277.760009765625,273.1000061035156,277.7200012207031,276.95001220703125,10391200.0,276.95001220703125,Facebook
904,2020-11-16,279.4100036621094,274.6300048828125,275.04998779296875,278.9599914550781,12970400.0,278.9599914550781,Facebook
905,2020-11-17,277.67999267578125,273.2900085449219,277.67999267578125,275.0,15040300.0,275.0,Facebook
906,2020-11-18,277.3900146484375,271.8399963378906,274.5199890136719,271.9700012207031,12152900.0,271.9700012207031,Facebook
907,2020-11-19,273.4700012207031,269.19000244140625,271.0199890136719,272.94000244140625,12963700.0,272.94000244140625,Facebook
908,2020-11-20,273.0,269.4100036621094,272.55999755859375,269.70001220703125,18114700.0,269.70001220703125,Facebook
909,2020-11-23,270.95001220703125,264.5299987792969,270.8900146484375,268.42999267578125,20990800.0,268.42999267578125,Facebook
910,2020-11-24,277.82000732421875,267.8699951171875,268.489990234375,276.9200134277344,16930400.0,276.9200134277344,Facebook
911,2020-11-25,280.17999267578125,272.6499938964844,278.1400146484375,275.5899963378906,12467000.0,275.5899963378906,Facebook
912,2020-11-27,279.1300048828125,274.82000732421875,277.3900146484375,277.80999755859375,7808400.0,277.80999755859375,Facebook
913,2020-11-30,277.70001220703125,271.010009765625,276.0299987792969,276.9700012207031,16693300.0,276.9700012207031,Facebook
914,2020-12-01,289.29998779296875,278.9599914550781,279.1600036621094,286.54998779296875,20738900.0,286.54998779296875,Facebook
915,2020-12-02,291.7799987792969,280.8299865722656,285.3599853515625,287.5199890136719,17361600.0,287.5199890136719,Facebook
916,2020-12-03,286.6499938964844,281.07000732421875,286.25,281.8500061035156,12921700.0,281.8500061035156,Facebook
917,2020-12-04,283.4599914550781,279.29998779296875,280.29998779296875,279.70001220703125,10880300.0,279.70001220703125,Facebook
918,2020-12-07,288.489990234375,278.20001220703125,279.19000244140625,285.5799865722656,13007700.0,285.5799865722656,Facebook
919,2020-12-08,286.42999267578125,281.54998779296875,286.010009765625,283.3999938964844,10747700.0,283.3999938964844,Facebook
920,2020-12-09,287.6300048828125,271.75,283.6600036621094,277.9200134277344,25189700.0,277.9200134277344,Facebook
921,2020-12-10,278.7300109863281,271.8599853515625,275.5400085449219,277.1199951171875,20065100.0,277.1199951171875,Facebook
