Date,GLD,SPY,TLT
2010-06-28,121.08999633789062,82.88045501708984,68.5455093383789
2010-06-29,121.2699966430664,80.32151794433594,69.29283142089844
2010-06-30,121.68000030517578,79.55848693847656,69.75901794433594
2010-07-01,117.04000091552734,79.20390319824219,69.8690414428711
2010-07-02,118.48999786376953,78.77228546142578,69.31201934814453
2010-07-06,116.51000213623047,79.2887191772461,69.88282012939453
2010-07-07,117.7300033569336,81.78594970703125,69.06444549560547
2010-07-08,117.20999908447266,82.59530639648438,68.62430572509766
2010-07-09,118.36000061035156,83.21188354492188,68.2323226928711
2010-07-12,117.33999633789062,83.26585388183594,68.20484924316406
2010-07-13,118.36000061035156,84.522216796875,67.6203384399414
2010-07-14,118.30000305175781,84.51448059082031,68.3011245727539
2010-07-15,118.2300033569336,84.53759002685547,68.98192596435547
2010-07-16,116.66999816894531,82.20990753173828,69.31887817382812
2010-07-19,115.7300033569336,82.69548034667969,68.89256286621094
2010-07-20,116.6500015258789,83.6126708984375,68.99567413330078
2010-07-21,115.8499984741211,82.52591705322266,70.16474151611328
2010-07-22,116.86000061035156,84.3680191040039,69.35328674316406
2010-07-23,116.08999633789062,85.10025024414062,68.61743927001953
2010-07-26,115.5199966430664,85.9866714477539,68.50057983398438
2010-07-27,113.51000213623047,85.97897338867188,67.84039306640625
2010-07-28,113.77999877929688,85.42400360107422,68.06045532226562
2010-07-29,114.29000091552734,85.00776672363281,68.03983306884766
2010-07-30,115.48999786376953,84.99235534667969,69.09886932373047
2010-08-02,115.54000091552734,86.91158294677734,68.12882232666016
2010-08-03,115.98999786376953,86.49537658691406,68.52207946777344
2010-08-04,116.72000122070312,87.0734634399414,67.99773406982422
2010-08-05,116.9800033569336,86.98094940185547,68.31505584716797
2010-08-06,117.83999633789062,86.62635040283203,69.0601806640625
2010-08-09,117.4000015258789,87.0888442993164,68.804931640625
2010-08-10,117.7300033569336,86.61865234375,68.94985961914062
2010-08-11,117.33999633789062,84.24472045898438,69.87422943115234
2010-08-12,118.7699966430664,83.72830963134766,69.70183563232422
2010-08-13,118.73999786376953,83.48165130615234,70.57109069824219
2010-08-16,119.7300033569336,83.44313049316406,72.3373031616211
2010-08-17,119.75,84.46826171875,71.92330932617188
2010-08-18,120.22000122070312,84.62239074707031,72.11650085449219
2010-08-19,120.38999938964844,83.15023803710938,73.2410888671875
2010-08-20,119.97000122070312,82.88045501708984,73.15828704833984
2010-08-23,119.77999877929688,82.56443786621094,73.17210388183594
2010-08-24,120.36000061035156,81.33893585205078,74.34496307373047
2010-08-25,121.36000061035156,81.65499114990234,74.10344696044922
2010-08-26,120.95999908447266,81.10771942138672,74.80026245117188
2010-08-27,121.01000213623047,82.36402130126953,72.68219757080078
2010-08-30,120.91000366210938,81.16938781738281,74.07581329345703
2010-08-31,122.08000183105469,81.16938781738281,74.89689636230469
2010-09-01,121.69000244140625,83.5972900390625,73.34822082519531
2010-09-02,122.29000091552734,84.37572479248047,72.57323455810547
2010-09-03,121.86000061035156,85.47026824951172,71.6737289428711
2010-09-07,122.69999694824219,84.50676727294922,73.14065551757812
2010-09-08,122.70999908447266,85.10025024414062,72.55941009521484
2010-09-09,121.55999755859375,85.49334716796875,71.12710571289062
2010-09-10,121.7300033569336,85.92501068115234,70.8017578125
2010-09-13,121.62000274658203,86.88075256347656,71.14779663085938
2010-09-14,124.0199966430664,86.8267822265625,71.83281707763672
2010-09-15,123.94000244140625,87.15823364257812,70.7672348022461
2010-09-16,124.62999725341797,87.13510131835938,70.068359375
2010-09-17,124.54000091552734,87.1676254272461,70.35205841064453
2010-09-20,124.87000274658203,88.50044250488281,70.76028442382812
2010-09-21,126.01000213623047,88.32223510742188,71.7428970336914
2010-09-22,126.19999694824219,87.88827514648438,72.38640594482422
2010-09-23,126.30000305175781,87.17538452148438,72.593994140625
2010-09-24,126.69000244140625,88.9731674194336,71.61833190917969
2010-09-27,126.72000122070312,88.54698181152344,72.86384582519531
2010-09-28,127.8499984741211,88.85691833496094,73.36209106445312
2010-09-29,127.94999694824219,88.70193481445312,73.05760955810547
2010-09-30,127.91000366210938,88.4384536743164,73.00917053222656
2010-10-01,128.91000366210938,88.81041717529297,72.6563491821289
2010-10-04,128.4600067138672,88.14401245117188,72.84385681152344
2010-10-05,130.99000549316406,89.91849517822266,72.40634155273438
2010-10-06,131.80999755859375,89.91073608398438,73.3161849975586
2010-10-07,130.3699951171875,89.8022689819336,72.70498657226562
2010-10-08,131.66000366210938,90.30594635009766,72.38548278808594
2010-10-11,132.2899932861328,90.3912124633789,72.39937591552734
2010-10-12,131.9600067138672,90.67015838623047,71.6839828491211
2010-10-13,134.07000732421875,91.37531280517578,71.57284545898438
2010-10-14,134.75,91.01885223388672,70.50328826904297
2010-10-15,133.67999267578125,91.20484161376953,69.6420669555664
2010-10-18,134.27999877929688,91.65423583984375,70.20459747314453
2010-10-19,130.11000061035156,90.45316314697266,70.62828826904297
2010-10-20,131.32000732421875,91.3365707397461,70.78107452392578
2010-10-21,129.47000122070312,91.53805541992188,69.94068145751953
2010-10-22,129.72999572753906,91.7085189819336,70.41299438476562
2010-10-25,130.85000610351562,91.97972869873047,70.61439514160156
2010-10-26,130.8800048828125,91.99520874023438,69.5239486694336
2010-10-27,129.52000427246094,91.73174285888672,68.9127426147461
2010-10-28,131.24000549316406,91.74725341796875,69.10028076171875
2010-10-29,132.6199951171875,91.8169937133789,69.7462158203125
2010-11-01,131.9199981689453,91.84796142578125,69.44590759277344
2010-11-02,132.49000549316406,92.57638549804688,70.35865020751953
2010-11-03,131.57000732421875,92.94834899902344,68.92333984375
2010-11-04,136.02999877929688,94.7383804321289,69.45979309082031
2010-11-05,136.3800048828125,95.09481048583984,68.26844024658203
2010-11-08,137.77999877929688,94.91655731201172,68.57489776611328
2010-11-09,135.58999633789062,94.23462677001953,67.06298828125
2010-11-10,137.24000549316406,94.61434936523438,67.15357971191406
2010-11-11,137.66000366210938,94.25791931152344,67.11872863769531
2010-11-12,133.69000244140625,93.14208221435547,66.75637817382812
2010-11-15,132.4199981689453,93.01032257080078,65.36289978027344
2010-11-16,130.97000122070312,91.56129455566406,66.98635864257812
2010-11-17,130.3800048828125,91.60777282714844,66.6170425415039
2010-11-18,132.08999633789062,92.95608520507812,66.8887939453125
2010-11-19,132.1999969482422,93.21182250976562,67.29985046386719
2010-11-22,133.47999572753906,93.13430786132812,67.5855484008789
2010-11-23,134.41000366210938,91.78599548339844,67.91997528076172
2010-11-24,134.17999267578125,93.14208221435547,66.7076416015625
2010-11-26,133.11000061035156,92.05719757080078,67.63435363769531
2010-11-29,133.50999450683594,92.33617401123047,68.21265411376953
2010-11-30,135.4199981689453,91.8169937133789,68.56800842285156
2010-12-01,135.3800048828125,93.76971435546875,67.04376220703125
2010-12-02,135.1999969482422,94.97079467773438,66.86898803710938
2010-12-03,138.07000732421875,95.22653198242188,66.34455871582031
2010-12-06,139.11000061035156,95.12576293945312,67.2815170288086
2010-12-07,136.5,95.18004608154297,65.84123229980469
2010-12-08,134.7899932861328,95.52873992919922,65.20500183105469
2010-12-09,135.3699951171875,95.90068817138672,65.52658081054688
2010-12-10,135.41000366210938,96.45861053466797,65.1280746459961
2010-12-13,136.0500030517578,96.52057647705078,65.37277221679688
2010-12-14,136.17999267578125,96.60584259033203,64.421875
2010-12-15,134.6999969482422,96.16413116455078,63.5828742980957
2010-12-16,133.80999755859375,96.7220687866211,64.02337646484375
2010-12-17,134.1999969482422,96.82565307617188,65.19099426269531
2010-12-20,135.11000061035156,97.0593490600586,65.12104034423828
2010-12-21,135.32000732421875,97.67474365234375,65.5755386352539
2010-12-22,135.0500030517578,97.97855377197266,65.10710144042969
2010-12-23,134.66000366210938,97.83830261230469,64.97423553466797
2010-12-27,135.02000427246094,97.87728118896484,65.55455017089844
2010-12-28,137.22000122070312,98.0174789428711,64.27066040039062
2010-12-29,137.7100067138672,98.08757781982422,65.35807037353516
2010-12-30,137.02999877929688,97.93181610107422,65.30899810791016
2010-12-31,138.72000122070312,97.9551773071289,66.03160858154297
2011-01-03,138.0,98.96784210205078,65.53350830078125
2011-01-04,134.75,98.91331481933594,65.61062622070312
2011-01-05,134.3699951171875,99.42742156982422,64.16545104980469
2011-01-06,133.8300018310547,99.232666015625,64.446044921875
2011-01-07,133.5800018310547,99.03793334960938,64.78984832763672
2011-01-10,134.1199951171875,98.91331481933594,65.1406021118164
2011-01-11,134.91000366210938,99.26382446289062,64.77584075927734
2011-01-12,135.4600067138672,100.15962982177734,64.27066040039062
2011-01-13,134.0500030517578,99.99606323242188,64.8459701538086
2011-01-14,132.69000244140625,100.72050476074219,64.43206024169922
2011-01-18,133.42999267578125,100.89186096191406,64.13031005859375
2011-01-19,133.72000122070312,99.90258026123047,64.59339904785156
2011-01-20,131.1999969482422,99.77017211914062,63.70240783691406
2011-01-21,131.02999877929688,99.99606323242188,64.20750427246094
2011-01-24,130.36000061035156,100.564697265625,64.23561096191406
2011-01-25,130.10000610351562,100.61924743652344,64.8459701538086
2011-01-26,131.16000366210938,101.00872039794922,63.86378479003906
2011-01-27,127.93000030517578,101.25801086425781,64.15139770507812
2011-01-28,130.27999877929688,99.48970031738281,64.48818969726562
2011-01-31,129.8699951171875,100.23754119873047,63.99704360961914
2011-02-01,130.8000030517578,101.84223937988281,63.68024444580078
2011-02-02,130.4499969482422,101.6474609375,63.69430160522461
2011-02-03,132.1999969482422,101.87335968017578,63.16630554199219
2011-02-04,131.66000366210938,102.1615982055664,62.52561569213867
2011-02-07,131.67999267578125,102.80036163330078,62.849491119384766
2011-02-08,133.13999938964844,103.26770782470703,62.27216720581055
2011-02-09,133.07000732421875,103.03404998779297,62.81435775756836
2011-02-10,132.85000610351562,103.07299041748047,62.089168548583984
2011-02-11,132.32000732421875,103.68836975097656,62.98323059082031
2011-02-14,132.9499969482422,103.93765258789062,63.02547073364258
2011-02-15,133.97000122070312,103.61048126220703,63.30710220336914
2011-02-16,134.10000610351562,104.26482391357422,63.10293960571289
2011-02-17,135.0399932861328,104.576416015625,63.201499938964844
2011-02-18,135.41000366210938,104.79451751708984,63.00437927246094
2011-02-22,136.2899932861328,102.69129180908203,63.947757720947266
2011-02-23,137.50999450683594,102.0603256225586,64.18009948730469
2011-02-24,136.47999572753906,101.99020385742188,64.58846282958984
2011-02-25,137.3800048828125,103.08075714111328,64.96867370605469
2011-02-28,137.66000366210938,103.71953582763672,65.05313873291016
2011-03-01,140.02999877929688,101.99020385742188,65.24166870117188
2011-03-02,139.9199981689453,102.20838165283203,64.23876190185547
2011-03-03,138.08999633789062,103.96878814697266,63.61014938354492
2011-03-04,139.35000610351562,103.18983459472656,64.1398696899414
2011-03-07,139.72000122070312,102.37968444824219,63.730201721191406
2011-03-08,139.36000061035156,103.27552032470703,63.341712951660156
2011-03-09,139.41000366210938,103.12749481201172,63.95621871948242
2011-03-10,137.77000427246094,101.21900177001953,65.02985382080078
2011-03-11,138.22000122070312,101.92012023925781,64.66252136230469
2011-03-14,138.86000061035156,101.30472564697266,64.63432312011719
2011-03-15,136.27000427246094,100.14407348632812,65.6019058227539
2011-03-16,136.24000549316406,98.2901382446289,66.34355163574219
2011-03-17,136.97000122070312,99.59100341796875,65.83499908447266
2011-03-18,138.3699951171875,99.95323944091797,66.0115737915039
2011-03-21,139.13999938964844,101.5022964477539,65.62310028076172
2011-03-22,139.0500030517578,101.15020751953125,65.84211730957031
2011-03-23,140.33999633789062,101.43971252441406,65.7573013305664
2011-03-24,139.22000122070312,102.40980529785156,65.2629165649414
2011-03-25,139.25999450683594,102.72278594970703,65.10042572021484
2011-03-28,138.5399932861328,102.472412109375,65.19229888916016
2011-03-29,138.2100067138672,103.16088104248047,64.69080352783203
2011-03-30,138.6699981689453,103.87279510498047,65.20638275146484
2011-03-31,139.86000061035156,103.73199462890625,65.07217407226562
2011-04-01,139.1999969482422,104.17009735107422,65.3885498046875
2011-04-04,139.83999633789062,104.25618743896484,65.4594497680664
2011-04-05,142.0500030517578,104.24049377441406,65.19705200195312
2011-04-06,142.3800048828125,104.56909942626953,64.21821594238281
2011-04-07,142.50999450683594,104.30313873291016,64.09053802490234
2011-04-08,143.66000366210938,103.94322204589844,63.75006866455078
2011-04-11,142.63999938964844,103.63027954101562,63.8068733215332
2011-04-12,141.61000061035156,102.85576629638672,64.49482727050781
2011-04-13,141.89999389648438,102.84794616699219,64.89908599853516
2011-04-14,143.80999755859375,102.9261703491211,64.84949493408203
2011-04-15,145.0500030517578,103.30170440673828,65.72897338867188
2011-04-18,145.92999267578125,102.14381408691406,65.8779067993164
2011-04-19,145.92999267578125,102.7305679321289,66.16166687011719
2011-04-20,146.5,104.13098907470703,65.73609161376953
2011-04-21,146.74000549316406,104.66299438476562,65.6792984008789
2011-04-25,146.8699951171875,104.55345153808594,65.92759704589844
2011-04-26,146.3800048828125,105.4531478881836,66.56593322753906
2011-04-27,149.1999969482422,106.14163208007812,65.88507080078125
2011-04-28,149.82000732421875,106.48591613769531,66.38860321044922
2011-04-29,152.3699951171875,106.7362060546875,66.59428405761719
2011-05-02,150.41000366210938,106.57196044921875,66.70117950439453
2011-05-03,149.8800048828125,106.18858337402344,67.0786361694336
2011-05-04,147.72999572753906,105.4844741821289,67.3778305053711
2011-05-05,143.47000122070312,104.53001403808594,68.01893615722656
2011-05-06,145.3000030517578,104.9916000366211,67.71981048583984
2011-05-09,147.3800048828125,105.39839172363281,67.64855194091797
2011-05-10,147.89999389648438,106.298095703125,67.16416931152344
2011-05-11,146.5399932861328,105.17937469482422,67.548828125
2011-05-12,146.58999633789062,105.6800537109375,67.12142181396484
2011-05-13,145.6300048828125,104.86641693115234,67.72685241699219
2011-05-16,145.3699951171875,104.20137786865234,68.10442352294922
2011-05-17,144.74000549316406,104.18575286865234,68.80245208740234
2011-05-18,145.60000610351562,105.11676788330078,67.89070892333984
2011-05-19,145.64999389648438,105.36709594726562,67.8621826171875
2011-05-20,147.49000549316406,104.53001403808594,67.89786529541016
2011-05-23,147.8300018310547,103.31732940673828,68.2254867553711
2011-05-24,148.58999633789062,103.23131561279297,68.48197937011719
2011-05-25,148.5800018310547,103.57549285888672,68.16136169433594
2011-05-26,148.22000122070312,104.052734375,68.74551391601562
2011-05-27,149.6999969482422,104.45179748535156,68.71699523925781
2011-05-31,149.63999938964844,105.53924560546875,68.87376403808594
2011-06-01,149.91000366210938,103.16869354248047,69.8045654296875
2011-06-02,149.5,103.05921173095703,68.47480010986328
2011-06-03,150.22000122070312,102.0342788696289,68.86797332763672
2011-06-06,150.47999572753906,100.95463562011719,68.34607696533203
2011-06-07,150.4199981689453,100.89207458496094,68.66067504882812
2011-06-08,149.80999755859375,100.46957397460938,69.19686126708984
2011-06-09,150.55999755859375,101.23624420166016,68.9180908203125
2011-06-10,149.24000549316406,99.82806396484375,69.44707489013672
2011-06-13,147.77000427246094,99.90628814697266,69.09677124023438
2011-06-14,148.6699981689453,101.17369842529297,68.05296325683594
2011-06-15,149.1199951171875,99.3742904663086,69.28977966308594
2011-06-16,148.97000122070312,99.5933609008789,69.6043472290039
2011-06-17,149.94000244140625,99.89054870605469,69.2755126953125
2011-06-20,150.02999877929688,100.4015884399414,69.36129760742188
2011-06-21,150.75999450683594,101.77751159667969,69.05390167236328
2011-06-22,150.99000549316406,101.16426086425781,69.09677124023438
2011-06-23,148.33999633789062,100.87332916259766,69.62578582763672
2011-06-24,146.25999450683594,99.70185089111328,69.33268737792969
2011-06-27,145.72999572753906,100.59029388427734,68.38184356689453
2011-06-28,146.24000549316406,101.90328216552734,67.83135223388672
2011-06-29,147.17999267578125,102.77601623535156,67.3809585571289
2011-06-30,146.0,103.7588119506836,67.27372741699219
2011-07-01,144.92999267578125,105.29196166992188,67.1661376953125
2011-07-05,147.6300048828125,105.20545196533203,67.3167724609375
2011-07-06,148.91000366210938,105.33126831054688,67.66110229492188
2011-07-07,149.14999389648438,106.42413330078125,67.46025085449219
2011-07-08,150.25,105.66936492919922,68.41434478759766
2011-07-11,151.58999633789062,103.7588119506836,69.44017791748047
2011-07-12,152.77000427246094,103.31063842773438,69.67688751220703
2011-07-13,154.13999938964844,103.65657806396484,69.87057495117188
2011-07-14,154.5399932861328,102.94110107421875,68.87340545654297
2011-07-15,155.1999969482422,103.53866577148438,68.98821258544922
2011-07-18,156.57000732421875,102.68952941894531,68.32107543945312
2011-07-19,154.66000366210938,104.35633087158203,69.74144744873047
2011-07-20,156.02000427246094,104.29340362548828,68.91649627685547
2011-07-21,154.8300018310547,105.74007415771484,68.38558959960938
2011-07-22,156.1199951171875,105.81085205078125,68.902099609375
2011-07-25,157.33999633789062,105.22117614746094,68.14891815185547
2011-07-26,157.77000427246094,104.82807922363281,68.61520385742188
2011-07-27,157.19000244140625,102.68167114257812,68.62235260009766
2011-07-28,157.32000732421875,102.38288116455078,68.8805923461914
2011-07-29,158.2899932861328,101.68312072753906,70.24358367919922
2011-08-01,157.72000122070312,101.2507095336914,70.95248413085938
2011-08-02,161.52000427246094,98.66403198242188,73.08297729492188
2011-08-03,161.49000549316406,99.19867706298828,73.2269287109375
2011-08-04,160.63999938964844,94.55204010009766,75.83241271972656
2011-08-05,161.75,94.41051483154297,73.64437866210938
2011-08-08,167.1199951171875,88.2621841430664,75.96913146972656
2011-08-09,168.61000061035156,92.36632537841797,76.19951629638672
2011-08-10,174.5800018310547,88.2857666015625,78.46668243408203
2011-08-11,170.75,92.2483901977539,74.50807189941406
2011-08-12,169.97000122070312,92.86949157714844,75.9835433959961
2011-08-15,171.8000030517578,94.8350830078125,75.2134017944336
2011-08-16,173.9199981689453,94.02528381347656,76.45854949951172
2011-08-17,174.4199981689453,94.08814239501953,77.79732513427734
2011-08-18,177.72000122070312,90.03123474121094,79.39512634277344
2011-08-19,179.9499969482422,88.56095886230469,80.03569030761719
2011-08-22,184.58999633789062,88.63175964355469,79.83418273925781
2011-08-23,177.6699981689453,91.54866027832031,78.73301696777344
2011-08-24,171.64999389648438,92.83804321289062,76.49458312988281
2011-08-25,172.36000061035156,91.4228515625,77.32229614257812
2011-08-26,177.47000122070312,92.7515869140625,78.0851821899414
2011-08-29,173.88999938964844,95.4168701171875,77.005615234375
2011-08-30,179.10000610351562,95.6684799194336,78.2435531616211
2011-08-31,177.72000122070312,96.09304809570312,77.03436279296875
2011-09-01,177.8699951171875,95.08665466308594,78.66734313964844
2011-09-02,183.24000549316406,92.6572494506836,81.22296142578125
2011-09-06,182.89999389648438,91.98106384277344,82.067626953125
2011-09-07,177.0800018310547,94.57563781738281,80.50100708007812
2011-09-08,181.80999755859375,93.59284973144531,81.22296142578125
2011-09-09,180.6999969482422,91.13980102539062,82.08924102783203
2011-09-12,176.6699981689453,91.72948455810547,82.17588806152344
2011-09-13,178.5399932861328,92.57073211669922,81.00636291503906
2011-09-14,177.2100067138672,93.85231018066406,81.69219970703125
2011-09-15,174.39999389648438,95.47191619873047,80.44326782226562
2011-09-16,176.02999877929688,96.0370101928711,81.02799987792969
2011-09-19,173.30999755859375,95.08071899414062,82.57293701171875
2011-09-20,175.77999877929688,94.97007751464844,82.91947937011719
2011-09-21,173.58999633789062,92.17245483398438,85.66272735595703
2011-09-22,169.0500030517578,89.1930160522461,88.88250732421875
2011-09-23,159.8000030517578,89.73041534423828,87.2292709350586
2011-09-26,157.5800018310547,91.86420440673828,85.8287582397461
2011-09-27,160.6300048828125,92.8916015625,84.51488494873047
2011-09-28,156.22000122070312,90.9948959350586,84.48603057861328
2011-09-29,157.6999969482422,91.71407318115234,85.07079315185547
2011-09-30,158.05999755859375,89.42218780517578,87.20767211914062
2011-10-03,160.9600067138672,86.87744903564453,89.6076431274414
2011-10-04,157.63999938964844,88.78203582763672,88.4713134765625
2011-10-05,159.4600067138672,90.42586517333984,87.83438873291016
2011-10-06,160.49000549316406,92.06179809570312,86.2132568359375
2011-10-07,159.17999267578125,91.44534301757812,85.57632446289062
2011-10-10,163.27000427246094,94.50381469726562,84.36760711669922
2011-10-11,162.10000610351562,94.59864807128906,84.08541107177734
2011-10-12,163.25999450683594,95.42847442626953,82.86225128173828
2011-10-13,162.3000030517578,95.23878479003906,83.68729400634766
2011-10-14,163.39999389648438,96.86680603027344,82.47142028808594
2011-10-17,162.6199951171875,95.01751708984375,83.8971939086914
2011-10-18,161.83999633789062,96.87469482421875,83.37613677978516
