Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-02 00:00:00+05:30,210.62657851315848,213.70892153699322,207.59094046363404,211.513916015625,282144,0.0,0.0
2012-01-03 00:00:00+05:30,213.89574020660626,228.56020513449153,213.89574020660626,226.59872436523438,358725,0.0,0.0
2012-01-04 00:00:00+05:30,226.03829877707534,229.2607427480124,221.60159663165754,227.11244201660156,274822,0.0,0.0
2012-01-05 00:00:00+05:30,226.92562657536453,232.38978099884784,224.5905202836807,230.84860229492188,329318,0.0,0.0
2012-01-06 00:00:00+05:30,229.72775124067658,231.2689299252499,223.32956863321996,225.01083374023438,482808,0.0,0.0
2012-01-09 00:00:00+05:30,228.7470236025165,231.0354393400241,225.1509681979566,229.4475555419922,305405,0.0,0.0
2012-01-10 00:00:00+05:30,232.436480260874,245.60648512313912,230.98871154515078,243.69168090820312,2507816,0.0,0.0
2012-01-11 00:00:00+05:30,245.65317820631654,255.83423578464672,245.65317820631654,254.57327270507812,1268889,0.0,0.0
2012-01-12 00:00:00+05:30,252.42494755392624,269.0041994284209,251.0705747313086,266.57568359375,1605223,0.0,0.0
2012-01-13 00:00:00+05:30,270.6388151524431,271.1525271270328,258.7297732432329,261.7654113769531,1337767,0.0,0.0
2012-01-16 00:00:00+05:30,259.6638263096129,259.71051703476047,254.33977242583865,256.9551086425781,243845,0.0,0.0
2012-01-17 00:00:00+05:30,258.6830894600554,261.5319077677824,258.0292482887496,259.7572326660156,320747,0.0,0.0
2012-01-18 00:00:00+05:30,259.9440559341886,259.9440559341886,252.65853472658515,254.71343994140625,204907,0.0,0.0
2012-01-19 00:00:00+05:30,256.48805095569634,259.57037950042724,255.41390788736356,258.2627258300781,205685,0.0,0.0
2012-01-20 00:00:00+05:30,257.79574474471764,266.6224582764506,257.79574474471764,262.09234619140625,612320,0.0,0.0
2012-01-23 00:00:00+05:30,262.0923148483953,267.13613833275645,259.89730940940376,262.7928466796875,207522,0.0,0.0
2012-01-24 00:00:00+05:30,262.51267505821147,269.37789422822397,258.72981373224513,265.6417236328125,493424,0.0,0.0
2012-01-25 00:00:00+05:30,268.0702016780748,278.62487069069124,265.73509539168043,276.2897644042969,971205,0.0,0.0
2012-01-27 00:00:00+05:30,279.1853255168154,281.10012993646245,267.18287248851084,268.8641662597656,435747,0.0,0.0
2012-01-30 00:00:00+05:30,260.7846301905945,268.11683968443185,257.93578397850797,259.1967468261719,259736,0.0,0.0
2012-01-31 00:00:00+05:30,261.29845086434585,273.5811069287854,259.85069605054287,272.6470642089844,435808,0.0,0.0
2012-02-01 00:00:00+05:30,269.19103441928235,275.4958206974483,266.20208730034096,274.0947570800781,245272,0.0,0.0
2012-02-02 00:00:00+05:30,273.67446725835646,280.77319634211034,269.0042545065073,279.4188232421875,570251,0.0,0.0
2012-02-03 00:00:00+05:30,280.212766022726,282.50118168046487,272.97393623380555,278.7182922363281,814468,0.0,0.0
2012-02-06 00:00:00+05:30,282.8747791205039,289.08615609494495,278.06446590742763,280.5396728515625,748454,0.0,0.0
2012-02-07 00:00:00+05:30,284.88294577672804,286.2840094444824,277.22378632445196,282.9681701660156,380449,0.0,0.0
2012-02-08 00:00:00+05:30,283.9489522679375,286.98459073790724,279.3254299656348,286.33074951171875,489657,0.0,0.0
2012-02-09 00:00:00+05:30,288.99275076276757,290.4872244997221,282.5478630584114,288.57244873046875,456288,0.0,0.0
2012-02-10 00:00:00+05:30,288.57247895932375,299.45406978546896,286.70439371862176,298.00628662109375,828270,0.0,0.0
2012-02-13 00:00:00+05:30,299.6408209513355,308.0472034051354,293.05583276441155,305.71209716796875,418771,0.0,0.0
2012-02-14 00:00:00+05:30,308.2340583931726,310.1021435955554,299.36065368185393,300.71502685546875,657387,0.0,0.0
2012-02-15 00:00:00+05:30,303.37699011314317,311.03614995229276,302.25615622515295,310.0086975097656,617138,0.0,0.0
2012-02-16 00:00:00+05:30,306.36598675512033,307.0198280067903,283.762143403617,295.2508850097656,1011651,0.0,0.0
2012-02-17 00:00:00+05:30,307.25330033052666,307.25330033052666,290.7207362183898,292.2152099609375,936529,0.0,0.0
2012-02-21 00:00:00+05:30,292.1684849246711,300.7616873949853,292.1684849246711,294.27008056640625,723268,0.0,0.0
2012-02-22 00:00:00+05:30,288.6658198757637,298.09965471731255,277.4573100057369,280.3995666503906,544085,0.0,0.0
2012-02-23 00:00:00+05:30,282.12752965498856,295.67114609373937,276.00956259661143,292.8690185546875,977697,0.0,0.0
2012-02-24 00:00:00+05:30,295.998112300763,300.6683255857379,275.6826845111224,281.6138610839844,1963823,0.0,0.0
2012-02-27 00:00:00+05:30,283.01490572415867,283.4352362929628,269.5179788512679,273.20745849609375,665320,0.0,0.0
2012-02-28 00:00:00+05:30,273.86132619214953,285.63024119996004,273.86132619214953,283.99566650390625,1159655,0.0,0.0
2012-02-29 00:00:00+05:30,286.28404051366095,294.83052411353333,275.3090405918485,291.65478515625,4324321,0.0,0.0
2012-03-01 00:00:00+05:30,294.1300247762646,294.1767440115951,284.9764182083949,289.50653076171875,765548,0.0,0.0
2012-03-02 00:00:00+05:30,291.79485981807517,299.82763070296016,286.2840149858482,295.34423828125,835831,0.0,0.0
2012-03-05 00:00:00+05:30,292.8223023287886,292.8223023287886,282.17422430868436,286.4708251953125,284167,0.0,0.0
2012-03-06 00:00:00+05:30,282.1274794282819,298.61334965185625,280.6330344772802,288.7591857910156,777950,0.0,0.0
2012-03-07 00:00:00+05:30,282.3610340833712,291.32784771239375,282.3610340833712,289.8333740234375,885488,0.0,0.0
2012-03-09 00:00:00+05:30,294.1766907103315,297.21232877273013,292.5888070911911,295.4843444824219,1143226,0.0,0.0
2012-03-12 00:00:00+05:30,297.11897029485783,303.28365743660595,293.28938975947494,295.2508850097656,700509,0.0,0.0
2012-03-13 00:00:00+05:30,298.8001811955897,298.8935911437649,293.3360270315499,293.9898681640625,632450,0.0,0.0
2012-03-14 00:00:00+05:30,297.9594676145622,303.37690107839893,294.03647889612427,298.56658935546875,1260833,0.0,0.0
2012-03-15 00:00:00+05:30,298.89366159095226,299.827704283424,285.91047386653946,289.1329040527344,1213545,0.0,0.0
2012-03-16 00:00:00+05:30,290.76741852121313,293.10252476858784,269.0042396975668,286.2373352050781,1397792,0.0,0.0
2012-03-19 00:00:00+05:30,283.9489058428727,286.4708318690205,277.50401861514496,280.8665771484375,200064,0.0,0.0
2012-03-20 00:00:00+05:30,285.5835354462094,296.2783350111685,283.0149182018036,293.0091857910156,706460,0.0,0.0
2012-03-21 00:00:00+05:30,290.4405386986008,298.800202313911,288.8059642565064,298.09967041015625,363528,0.0,0.0
2012-03-22 00:00:00+05:30,298.89359760265387,303.37699016480775,287.9652890384209,289.8333740234375,639167,0.0,0.0
2012-03-23 00:00:00+05:30,291.3278099092326,295.2040800492081,286.3306775218062,291.09429931640625,495653,0.0,0.0
2012-03-26 00:00:00+05:30,288.5725184211308,293.9432642225894,284.0424053919994,286.61102294921875,485453,0.0,0.0
2012-03-27 00:00:00+05:30,294.2233954953205,294.2233954953205,280.72646960166475,287.8719177246094,927238,0.0,0.0
2012-03-28 00:00:00+05:30,290.4404942556054,290.4404942556054,275.63591658736453,278.2979431152344,937864,0.0,0.0
2012-03-29 00:00:00+05:30,275.35570921551465,289.3663462889916,273.4876242723844,286.7977294921875,815102,0.0,0.0
2012-03-30 00:00:00+05:30,287.63835952182984,302.16270698750554,287.63835952182984,300.4347229003906,574358,0.0,0.0
