Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-02 00:00:00+05:30,142.95137943773835,143.56566866037613,141.40691257474438,142.83291625976562,14464990,0.0,0.0
2012-01-03 00:00:00+05:30,144.267688362053,150.05946244404709,144.17994232457352,149.677734375,21341020,0.0,0.0
2012-01-04 00:00:00+05:30,150.23497521221017,150.40171009879757,147.0056316474772,148.83529663085938,22241630,0.0,0.0
2012-01-05 00:00:00+05:30,148.83088468501856,150.8097295471709,147.43120641728288,148.51934814453125,21344840,0.0,0.0
2012-01-06 00:00:00+05:30,146.98805563567694,149.84883327115637,145.50061783940743,146.7906036376953,21137420,0.0,0.0
2012-01-09 00:00:00+05:30,145.82094950242285,145.82094950242285,142.60914704065405,143.6753692626953,26127920,0.0,0.0
2012-01-10 00:00:00+05:30,144.77227258672562,149.949757011887,144.70644632649294,149.41006469726562,28087310,0.0,0.0
2012-01-11 00:00:00+05:30,149.70842643661632,152.139204171946,148.59394616466054,151.546875,24529370,0.0,0.0
2012-01-12 00:00:00+05:30,151.8759895788096,155.8863439899249,150.96333966694746,154.8332977294922,25162480,0.0,0.0
2012-01-13 00:00:00+05:30,155.9258134832677,157.94855171227738,155.32470026028687,155.86000061035156,20468290,0.0,0.0
2012-01-16 00:00:00+05:30,154.11368587149244,161.01993994625943,153.42920523036443,159.396484375,21265790,0.0,0.0
2012-01-17 00:00:00+05:30,161.29196511891152,164.31070692835547,161.03309224847814,161.8184814453125,22716470,0.0,0.0
2012-01-18 00:00:00+05:30,162.34498875151556,164.18782911504724,159.7123673123018,163.6920166015625,21712160,0.0,0.0
2012-01-19 00:00:00+05:30,164.9776291875227,167.82524408730293,164.54762948246383,165.35496520996094,17022890,0.0,0.0
2012-01-20 00:00:00+05:30,166.55723327636377,170.5939126013126,166.30713095459708,169.61546325683594,26377250,0.0,0.0
2012-01-23 00:00:00+05:30,169.53210334331317,172.62105060014,168.57558711854034,170.2867889404297,16830570,0.0,0.0
2012-01-24 00:00:00+05:30,169.54085423215685,180.59787199542686,169.07575874973784,179.0885009765625,51131380,0.0,0.0
2012-01-25 00:00:00+05:30,180.35653815826805,183.05059440232517,179.0095234264473,180.59786987304688,33818960,0.0,0.0
2012-01-27 00:00:00+05:30,181.15951995990775,181.65094065208856,177.0789473169307,179.0709686279297,21060520,0.0,0.0
2012-01-30 00:00:00+05:30,176.82446477600382,180.66370563652498,172.88869389538115,174.21377563476562,20774550,0.0,0.0
2012-01-31 00:00:00+05:30,177.25005286446097,181.91418367054675,176.5611802244767,180.91378784179688,29751020,0.0,0.0
