Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-02 00:00:00+05:30,29.350081061322328,29.52323523178584,28.74403155658775,29.18125343322754,1340390,0.0,0.0
2012-01-03 00:00:00+05:30,29.6054884300114,30.904164641192615,29.440990632235362,30.67040252685547,2377730,0.0,0.0
2012-01-04 00:00:00+05:30,31.168228989514407,31.592464670617172,30.570839122855627,31.15957260131836,4175050,0.0,0.0
2012-01-05 00:00:00+05:30,31.155245119874174,31.40632333176792,30.778627802033558,30.93446922302246,2276570,0.0,0.0
2012-01-06 00:00:00+05:30,30.878189536022283,31.26779302663511,30.609795286332535,31.163896560668945,4896650,0.0,0.0
2012-01-09 00:00:00+05:30,31.272118541859037,31.982061189121822,30.930133450370842,31.666051864624023,2582150,0.0,0.0
2012-01-10 00:00:00+05:30,31.938779332601293,32.49721055056768,31.89116093630693,32.081634521484375,3143420,0.0,0.0
2012-01-11 00:00:00+05:30,31.609779049860336,32.24180440946485,31.30242606139762,31.42796516418457,4407640,0.0,0.0
2012-01-12 00:00:00+05:30,30.648763707125685,31.947440079415674,30.5751695359736,31.345720291137695,3877820,0.0,0.0
2012-01-13 00:00:00+05:30,31.583806724869945,31.80891246285793,31.21151926048599,31.484243392944336,4471070,0.0,0.0
2012-01-16 00:00:00+05:30,31.168230039507705,31.505885336502985,31.008058779497727,31.35870361328125,12330380,0.0,0.0
2012-01-17 00:00:00+05:30,31.259137694788816,32.16821043116437,31.259137694788816,31.82622528076172,1853840,0.0,0.0
2012-01-18 00:00:00+05:30,32.085952715739865,32.10759533174781,30.743985020514785,31.250471115112305,2393360,0.0,0.0
2012-01-19 00:00:00+05:30,31.72666501018844,32.00804555883164,31.302429264167255,31.466930389404297,1705450,0.0,0.0
2012-01-20 00:00:00+05:30,31.69635831210253,33.28507143731837,31.60112152701307,33.08161163330078,4178210,0.0,0.0
2012-01-23 00:00:00+05:30,33.31104650182546,34.18982025830016,32.67469787519196,33.2071533203125,3188490,0.0,0.0
2012-01-24 00:00:00+05:30,33.717960263520936,34.49283740069341,33.03399005716255,33.93440628051758,7583310,0.0,0.0
2012-01-25 00:00:00+05:30,34.28505453936852,36.17246444438747,33.990687766034235,35.661651611328125,11677610,0.0,0.0
2012-01-27 00:00:00+05:30,36.10320367638244,36.10320367638244,34.63136979936833,35.01664352416992,5343690,0.0,0.0
2012-01-30 00:00:00+05:30,33.969043896086035,34.999325913624595,33.65736105307816,33.96471405029297,5279320,0.0,0.0
2012-01-31 00:00:00+05:30,33.3500056445218,34.631365782136314,33.3413459535618,34.536128997802734,6714690,0.0,0.0
2012-02-01 00:00:00+05:30,34.61838207044623,35.47983643227899,34.263410677426855,34.769893646240234,7924890,0.0,0.0
2012-02-02 00:00:00+05:30,34.97334416778212,35.2806970834732,33.904100427126465,34.6313591003418,4104110,0.0,0.0
