Date,Open,High,Low,Close
1996-01-01 00:00:00+05:30,10.403049590832516,10.458870729702461,10.334541346100153,10.441109657287598
1996-01-02 00:00:00+05:30,10.415734958897925,10.466481500230433,10.283793701206998,10.35991382598877
1996-01-03 00:00:00+05:30,10.529915835423289,11.009471026471413,10.415735640775695,10.43857192993164
1996-01-04 00:00:00+05:30,10.339614346330592,10.37259981359301,10.202598511816639,10.342151641845703
1996-01-05 00:00:00+05:30,10.301557763011896,10.301557763011896,10.182302956876095,10.271109580993652
1996-01-08 00:00:00+05:30,10.250808271822727,10.258420158753943,9.758566035711699,9.86005973815918
1996-01-09 00:00:00+05:30,9.568268787860417,9.7433440969507,9.248564472007109,9.57588005065918
1996-01-10 00:00:00+05:30,9.388116742922689,9.61393918906264,9.28662366333678,9.329757690429688
1996-01-11 00:00:00+05:30,9.235878458929962,9.667224422320013,9.223191352972831,9.621552467346191
1996-01-12 00:00:00+05:30,9.692597599438662,9.766180438481209,9.456625931068098,9.520059585571289
1996-01-15 00:00:00+05:30,9.492147431633219,9.540356677306606,9.367818686540074,9.421102523803711
1996-01-16 00:00:00+05:30,9.388117211944257,9.489610296600665,9.35766903632092,9.438863754272461
1996-01-17 00:00:00+05:30,9.388119464928304,9.400805947163379,8.984684325323416,9.06334114074707
1996-01-18 00:00:00+05:30,8.832440736123278,8.977068456263627,8.71826056197082,8.812142372131348
1996-01-19 00:00:00+05:30,8.6903522245643,8.799456572751193,8.599007696369645,8.657366752624512
1996-01-22 00:00:00+05:30,8.68527820548948,8.918712586015962,8.677666316814616,8.804533004760742
1996-01-23 00:00:00+05:30,8.834979353104602,8.873039416848213,7.9672129024672875,8.431544303894043
1996-01-24 00:00:00+05:30,8.357962448226493,8.408708993489977,8.017959781725251,8.142289161682129
1996-01-25 00:00:00+05:30,8.124528981865907,8.160052383421933,7.7515420234542844,7.799751281738281
1996-01-26 00:00:00+05:30,7.799751281738281,7.799751281738281,7.799751281738281,7.799751281738281
1996-01-29 00:00:00+05:30,7.764225400076039,8.487363985082204,7.716016161075628,8.41378116607666
1996-01-30 00:00:00+05:30,8.677665279839246,9.59110369742411,8.550798607053606,9.169907569885254
1996-01-31 00:00:00+05:30,9.083637813945325,9.426176500054904,8.74109850226972,8.969457626342773
1996-02-01 00:00:00+05:30,8.880650719427138,9.388116742922689,8.855277762313662,9.329757690429688
1996-02-02 00:00:00+05:30,9.578415057175542,10.453793895642573,9.578415057175542,10.342151641845703
1996-02-05 00:00:00+05:30,10.91051585012773,11.428130509764456,10.583199648967224,11.202308654785156
1996-02-06 00:00:00+05:30,11.471262386397926,11.671711220843779,10.027522568639881,10.263493537902832
1996-02-07 00:00:00+05:30,9.6951372323535,10.555291408506923,9.59364349234774,10.453798294067383
1996-02-08 00:00:00+05:30,10.560362894001669,11.55245932833438,10.453795217757175,11.367234230041504
1996-02-09 00:00:00+05:30,11.773207933029608,12.280673414715132,11.372310139941437,12.026941299438477
1996-02-12 00:00:00+05:30,11.722458974154728,11.925446387049464,11.113500488866594,11.27335262298584
1996-02-13 00:00:00+05:30,11.16424787822202,12.389778149019328,11.067830627226167,11.950820922851562
1996-02-14 00:00:00+05:30,12.25529664491323,12.430372525748876,11.867085453117594,11.958429336547852
1996-02-15 00:00:00+05:30,11.671711823246026,12.052311149028654,11.570218753112783,11.7681303024292
1996-02-16 00:00:00+05:30,11.57022142689382,11.684401000788172,11.471265629367759,11.560070991516113
1996-02-19 00:00:00+05:30,11.773205863532201,11.9355940384476,11.608279141800692,11.676787376403809
1996-02-20 00:00:00+05:30,11.671712977913176,11.719921596708032,10.910514251043534,11.060215950012207
1996-02-21 00:00:00+05:30,11.060215950012207,11.060215950012207,11.060215950012207,11.060215950012207
1996-02-22 00:00:00+05:30,11.316489272539826,11.722461690124751,11.217533464475192,11.643805503845215
1996-02-23 00:00:00+05:30,11.620968083222872,11.64634229657395,11.326637968087782,11.519474983215332
1996-02-26 00:00:00+05:30,11.646340573394053,11.887386181072515,11.471264657723719,11.54484748840332
1996-02-27 00:00:00+05:30,11.610817272919574,11.671713624852028,11.217531409055509,11.4129056930542
1996-02-28 00:00:00+05:30,11.633651621984228,11.763056198836113,11.443351951208578,11.46872615814209
1996-02-29 00:00:00+05:30,11.36723547069353,11.407832208500533,10.682155511142694,10.750663757324219
1996-03-01 00:00:00+05:30,10.834394385526627,10.97141086025224,10.583198349284368,10.811558723449707
1996-03-04 00:00:00+05:30,10.85976512911144,10.910512285622758,10.575584305590708,10.699913024902344
1996-03-05 00:00:00+05:30,10.699913024902344,10.699913024902344,10.699913024902344,10.699913024902344
1996-03-06 00:00:00+05:30,10.88514093850191,11.154096778948244,10.788722452927194,11.080513954162598
1996-03-07 00:00:00+05:30,11.235289902298582,11.43066414147063,11.126184953932194,11.179468154907227
1996-03-08 00:00:00+05:30,11.037378916454664,11.164244938118602,10.897826417737518,11.121110916137695
1996-03-11 00:00:00+05:30,10.96126099644466,11.189621382494826,10.918126965832268,11.156635284423828
1996-03-12 00:00:00+05:30,11.13887426546735,12.077686271010037,11.088128346860781,11.730072975158691
1996-03-13 00:00:00+05:30,11.417979518708648,11.582906241241547,11.278425753140196,11.529623031616211
1996-03-14 00:00:00+05:30,11.519473416629783,11.641264869849405,11.443353289192986,11.527085304260254
1996-03-15 00:00:00+05:30,11.466190715549747,11.50171285941248,11.062754397447977,11.149024963378906
1996-03-18 00:00:00+05:30,11.034840588847517,11.062750835753857,10.600956858553898,10.641554832458496
1996-03-19 00:00:00+05:30,10.60603701843241,10.79887278125107,9.768718010130108,9.98692798614502
1996-03-20 00:00:00+05:30,9.98692798614502,9.98692798614502,9.98692798614502,9.98692798614502
1996-03-21 00:00:00+05:30,10.403048335455637,10.814095877548825,10.403048335455637,10.70245361328125
1996-03-22 00:00:00+05:30,10.502004636883404,10.502004636883404,10.073196603476347,10.268570899963379
1996-03-25 00:00:00+05:30,10.40050906196945,10.458867478759036,10.060507116748411,10.207672119140625
1996-03-26 00:00:00+05:30,10.149316447196565,10.352302626004642,9.81946359385041,10.141704559326172
1996-03-27 00:00:00+05:30,10.504542216666021,10.65424391971505,10.456332970991138,10.50200366973877
1996-03-28 00:00:00+05:30,10.529914997633522,10.692304428061208,10.494392231531712,10.639019966125488
1996-03-29 00:00:00+05:30,10.626336653930164,10.694844910796164,10.463947175111649,10.496932029724121
1996-04-01 00:00:00+05:30,10.54260301190447,10.631409627310482,10.453796396498458,10.59588623046875
1996-04-02 00:00:00+05:30,10.61872091815916,10.758273426719596,10.51722784344286,10.623795509338379
1996-04-03 00:00:00+05:30,10.862304313391752,10.981558462904353,10.687229658254191,10.712602615356445
1996-04-04 00:00:00+05:30,10.606035893349317,10.621259668972787,10.474094627914399,10.585736274719238
1996-04-05 00:00:00+05:30,10.585736274719238,10.585736274719238,10.585736274719238,10.585736274719238
1996-04-08 00:00:00+05:30,10.720214552133148,10.819170336422218,10.65170631650779,10.763348579406738
1996-04-09 00:00:00+05:30,10.897828973044499,11.02215772845022,10.72021575038938,10.776036262512207
1996-04-10 00:00:00+05:30,10.91051331185192,10.958721926496915,10.727825533038654,10.770960807800293
1996-04-11 00:00:00+05:30,10.669469358656,10.73290175599168,10.598422571375847,10.659318923950195
1996-04-12 00:00:00+05:30,10.659318081757872,11.037380144536236,10.611109463591719,10.95111083984375
1996-04-15 00:00:00+05:30,11.164246470712639,11.456039236388428,11.141410808882055,11.232754707336426
1996-04-16 00:00:00+05:30,11.265742259265826,11.405294795175426,11.164247913526962,11.258129119873047
1996-04-17 00:00:00+05:30,11.570220518172716,11.862013295710836,11.461114293838113,11.737683296203613
1996-04-18 00:00:00+05:30,12.103058662500894,12.44559860155351,12.009177466351042,12.38216495513916
1996-04-19 00:00:00+05:30,12.483657767212682,12.712018138658445,12.359329024031386,12.460822105407715
1996-04-22 00:00:00+05:30,12.58515274379765,12.610525702657249,12.001565932102208,12.0649995803833
1996-04-23 00:00:00+05:30,11.953354298775187,12.115742445697114,11.798576786461647,11.98380184173584
1996-04-24 00:00:00+05:30,12.539482008599858,13.097694692297557,12.493809424811797,12.95560359954834
1996-04-25 00:00:00+05:30,13.041872572874587,13.320978907220313,12.07768750918289,12.295897483825684
1996-04-26 00:00:00+05:30,12.280671645590095,12.557240637328176,11.976192400441354,12.405001640319824
1996-04-29 00:00:00+05:30,12.28067214206597,12.344105789877597,12.064999491091362,12.303507804870605
1996-04-30 00:00:00+05:30,12.280670817458619,12.686644368079328,12.204550698521489,12.415148735046387
1996-05-01 00:00:00+05:30,13.549336819898913,13.696502487667962,13.40978429113293,13.501128196716309
1996-05-02 00:00:00+05:30,13.397097631131247,13.579785439840501,13.1941102039071,13.511277198791504
1996-05-03 00:00:00+05:30,13.394560525289158,13.473216700013637,13.14336447196621,13.20426082611084
1996-05-06 00:00:00+05:30,12.889632776503355,12.960677065570776,12.397389838314643,12.463360786437988
1996-05-07 00:00:00+05:30,12.445597667188856,12.70948016514815,12.397387799261654,12.61559772491455
1996-05-08 00:00:00+05:30,12.382165514420645,12.864257996001669,12.229926507734705,12.68410873413086
1996-05-09 00:00:00+05:30,12.445599217785901,12.706944452685393,12.306046690122983,12.374553680419922
1996-05-10 00:00:00+05:30,12.07768370696418,12.313654680653226,12.004100889473888,12.245147705078125
1996-05-13 00:00:00+05:30,12.407543041023994,12.580080461231859,12.33649623384569,12.503961563110352
1996-05-14 00:00:00+05:30,12.483658181689854,12.93530309693246,12.420225785681112,12.851571083068848
1996-05-15 00:00:00+05:30,12.64858114595643,12.991120986899924,12.384698703766245,12.879477500915527
1996-05-16 00:00:00+05:30,13.02918313071484,13.219482804012376,12.86679496030086,12.953063011169434
1996-05-17 00:00:00+05:30,12.686645623966731,12.838884625779617,12.625749272562334,12.696793556213379
1996-05-20 00:00:00+05:30,12.534407518562647,12.554705888797843,12.26037576699065,12.29843521118164
1996-05-21 00:00:00+05:30,12.224852968119093,12.382166580197365,12.153807424946718,12.255300521850586
1996-05-22 00:00:00+05:30,12.382167005918978,12.443063366607914,12.28321120175712,12.321271896362305
1996-05-23 00:00:00+05:30,12.240073861720605,12.290819772652753,12.158879153097242,12.21977424621582
1996-05-24 00:00:00+05:30,12.848932930463315,12.88593191473946,12.780222951140502,12.846291542053223
1996-05-27 00:00:00+05:30,12.737935463303273,12.737935463303273,12.447235588585,12.468377113342285
1996-05-28 00:00:00+05:30,12.209392364648298,12.209392364648298,11.921336416648723,12.064043045043945
1996-05-29 00:00:00+05:30,12.317743619998142,12.922927642449485,12.317743619998142,12.751150131225586
1996-05-30 00:00:00+05:30,12.843644217275521,12.880641885102664,12.436663355667692,12.518588066101074
1996-05-31 00:00:00+05:30,12.698295338249482,12.711508792822105,12.478949386139861,12.597871780395508
1996-06-03 00:00:00+05:30,12.843646362869919,13.02863733911299,12.764364329751164,12.983710289001465
1996-06-04 00:00:00+05:30,13.210983751945369,13.290264470725491,12.566158117487165,12.798717498779297
1996-06-05 00:00:00+05:30,12.949356307234504,12.949356307234504,12.603158546985464,12.716796875
1996-06-06 00:00:00+05:30,12.893857845671466,13.160773553357673,12.843646715283171,12.92557144165039
1996-06-07 00:00:00+05:30,12.74322184920624,12.975781246075785,12.724721710483138,12.914998054504395
1996-06-10 00:00:00+05:30,12.870071448783294,12.922926564405262,12.737935614381202,12.798717498779297
1996-06-11 00:00:00+05:30,12.737938217529226,12.817220255613456,12.626943885452167,12.698296546936035
1996-06-12 00:00:00+05:30,12.896498798486968,13.025993249817585,12.796075248143882,12.891213417053223
1996-06-13 00:00:00+05:30,12.870071106733574,12.941425054841188,12.798717158625962,12.841001510620117
1996-06-14 00:00:00+05:30,12.896500360200344,13.002209304778097,12.85421730361008,12.97578239440918
1996-06-17 00:00:00+05:30,13.015420736315406,13.015420736315406,12.767005211267248,12.798717498779297
1996-06-18 00:00:00+05:30,12.737933454803864,12.737933454803864,12.320383194278751,12.471017837524414
1996-06-19 00:00:00+05:30,12.473664594984779,12.52651971888019,12.000616383374116,12.098397254943848
1996-06-20 00:00:00+05:30,11.997971391231728,12.169748882068824,11.865835561488797,12.116893768310547
1996-06-21 00:00:00+05:30,12.045542056535025,12.124822778657887,11.71255781121124,11.781269073486328
1996-06-24 00:00:00+05:30,11.686131596082378,11.78655515315535,11.501140627300268,11.680846214294434
1996-06-25 00:00:00+05:30,11.733699268672543,11.786553077243092,11.20515336435634,11.435070037841797
1996-06-26 00:00:00+05:30,11.506428377824761,11.506428377824761,11.160231890139608,11.215729713439941
1996-06-27 00:00:00+05:30,11.112660528954393,11.52228150369142,10.975238004025199,11.416572570800781
1996-06-28 00:00:00+05:30,11.52228476113538,11.720489229227093,11.18137364938265,11.289725303649902
1996-07-01 00:00:00+05:30,11.15494175114443,11.506423471844746,10.91445367506712,11.033376693725586
1996-07-02 00:00:00+05:30,11.04130787121897,11.147018132090503,10.729467032195602,10.800820350646973
1996-07-03 00:00:00+05:30,10.650182050802057,10.67396626508746,9.963073405288846,10.076709747314453
1996-07-04 00:00:00+05:30,9.89700565378853,10.348911626314708,9.735798915288667,10.039712905883789
1996-07-05 00:00:00+05:30,10.134852623755364,10.22734811526978,9.754300544858783,9.889079093933105
1996-07-08 00:00:00+05:30,10.09256874297229,10.940884298757362,9.86000932414434,9.965718269348145
1996-07-09 00:00:00+05:30,9.886437290885066,10.940885467624396,9.090976774270098,9.476814270019531
1996-07-10 00:00:00+05:30,9.14383300755535,9.511171734466426,9.096263902846244,9.3156099319458
1996-07-11 00:00:00+05:30,9.434528922806756,9.64594678457755,9.278608217173247,9.339390754699707
1996-07-12 00:00:00+05:30,9.27596549832802,9.299749714507122,8.908626280487557,8.990550994873047
1996-07-15 00:00:00+05:30,8.932413342444637,9.936649081047445,8.779135290318477,9.490028381347656
1996-07-16 00:00:00+05:30,10.570903375263738,11.477358223064954,10.570903375263738,11.461502075195312
1996-07-17 00:00:00+05:30,11.046592918426024,12.103682339312401,10.866886674393694,11.664990425109863
1996-07-18 00:00:00+05:30,11.836766921234863,12.249031890045442,11.836766921234863,12.227889060974121
1996-07-19 00:00:00+05:30,12.33888395977079,12.841001687804534,12.33888395977079,12.833073616027832
1996-07-22 00:00:00+05:30,12.42080919422197,13.092060451524215,11.860550946467006,12.642796516418457
1996-07-23 00:00:00+05:30,13.107918607905686,13.27705212518113,12.492162518966506,12.751150131225586
1996-07-24 00:00:00+05:30,12.423453204906332,12.423453204906332,11.477356801509794,11.50907039642334
1996-07-25 00:00:00+05:30,11.406004244549468,11.57513909454848,10.935598675984716,10.991096496582031
1996-07-26 00:00:00+05:30,10.940883345029214,11.173442743584719,10.697751880083018,10.996379852294922
1996-07-29 00:00:00+05:30,11.144374438409306,11.535497983642786,11.078307152459251,11.215729713439941
1996-07-30 00:00:00+05:30,11.051876860932815,11.099445292281265,10.6554674024039,10.919739723205566
1996-07-31 00:00:00+05:30,10.993737858314718,11.456213993917766,10.45462172935772,11.300293922424316
1996-08-01 00:00:00+05:30,11.519641461095798,11.627993109639162,11.025451662718975,11.094162940979004
1996-08-02 00:00:00+05:30,11.057166169603287,11.176088593316512,10.861604387282922,10.94352912902832
1996-08-05 00:00:00+05:30,10.919742405141164,10.988453681511043,10.732109369641522,10.774393081665039
1996-08-06 00:00:00+05:30,10.729465740464189,11.073020137629051,10.631684868566875,10.88538646697998
1996-08-07 00:00:00+05:30,10.927669731029626,11.178728628187105,10.861601805951663,11.12851619720459
1996-08-08 00:00:00+05:30,11.199869331419569,11.268580593932567,10.861601006551625,10.911812782287598
1996-08-09 00:00:00+05:30,10.93031281898523,11.067734707565815,10.835174638548752,10.9990234375
1996-08-12 00:00:00+05:30,11.04659228101826,11.128515696505735,10.946168726673568,10.996379852294922
1996-08-13 00:00:00+05:30,10.96730849565249,11.149656739363884,10.930310178520301,11.05980396270752
1996-08-14 00:00:00+05:30,10.869527536032166,11.073017964589138,10.869527536032166,10.90916919708252
1996-08-15 00:00:00+05:30,10.90916919708252,10.90916919708252,10.90916919708252,10.90916919708252
1996-08-16 00:00:00+05:30,10.914454578142323,10.988450564530469,10.811388344374345,10.90916919708252
1996-08-19 00:00:00+05:30,10.861602255446481,10.888029165950904,10.36476982245284,10.425552368164062
1996-08-20 00:00:00+05:30,10.319843658561942,10.755894234877257,10.2617037989036,10.539190292358398
1996-08-21 00:00:00+05:30,10.824602952196678,11.067733764648438,10.75589233953572,11.067733764648438
1996-08-22 00:00:00+05:30,11.416573612017826,11.493212953706255,11.080947947523073,11.147016525268555
1996-08-23 00:00:00+05:30,11.152301392607084,11.40335963087089,11.099446272229333,11.281794548034668
1996-08-26 00:00:00+05:30,11.178726333749193,11.279149872000215,11.014876922828451,11.05980396270752
1996-08-27 00:00:00+05:30,11.046592878074682,11.112661455302016,10.888028813969903,10.969953536987305
1996-08-28 00:00:00+05:30,10.993737450266194,11.297650812105921,10.993737450266194,11.276509284973145
1996-08-29 00:00:00+05:30,11.308221436823139,11.334648345414626,11.147015991313072,11.17080020904541
1996-08-30 00:00:00+05:30,11.157587469586643,11.215727975314822,11.104732345915382,11.181371688842773
1996-09-02 00:00:00+05:30,11.2104424300792,11.281796398205234,11.157588604135631,11.242156028747559
1996-09-03 00:00:00+05:30,11.281794243165429,11.358433579246231,10.893313484278632,10.959382057189941
1996-09-04 00:00:00+05:30,10.901240314801917,10.999021166082654,10.840457781950601,10.972594261169434
1996-09-05 00:00:00+05:30,11.017520409063133,11.165513688281987,11.017520409063133,11.136444091796875
1996-09-06 00:00:00+05:30,11.181372278373287,11.197228425380045,10.999023981591264,11.043951034545898
1996-09-09 00:00:00+05:30,11.041305471753523,11.046592156440239,10.914455662168605,10.959382057189941
1996-09-10 00:00:00+05:30,10.948811933875719,10.948811933875719,10.795533252756412,10.861601829528809
1996-09-11 00:00:00+05:30,10.840459449225484,10.988452094153685,10.681895389155189,10.745321273803711
1996-09-12 00:00:00+05:30,10.676610230024359,10.74003546057404,10.491619268407561,10.66603946685791
1996-09-13 00:00:00+05:30,10.726823497807054,10.747965027078946,10.547118544342752,10.573545455932617
1996-09-16 00:00:00+05:30,10.520688429132418,10.520688429132418,10.116351567481424,10.195632934570312
1996-09-17 00:00:00+05:30,10.203561998950816,10.465191626731366,10.19034789436827,10.34891128540039
1996-09-18 00:00:00+05:30,10.306631257220008,10.967312572649833,10.293417148763575,10.85367488861084
1996-09-19 00:00:00+05:30,10.885386914498415,10.969954334629856,10.412339333406143,10.46255111694336
1996-09-20 00:00:00+05:30,10.444052031765468,10.621114289759962,10.359484613634661,10.404410362243652
1996-09-23 00:00:00+05:30,10.362128797895053,10.412340587479832,10.155995605053874,10.269633293151855
1996-09-24 00:00:00+05:30,10.306628235699243,10.459906245518722,10.280200678085086,10.34891128540039
1996-09-25 00:00:00+05:30,10.45990871696573,10.623757527924377,10.385912059403056,10.4229097366333
1996-09-26 00:00:00+05:30,10.370054535158815,10.407053512903438,10.17449344310944,10.259060859680176
1996-09-27 00:00:00+05:30,10.251129702413014,10.251129702413014,9.891719896152441,9.944574356079102
1996-09-30 00:00:00+05:30,9.883793384688657,10.142780361428645,9.799225969265013,10.097854614257812
1996-10-01 00:00:00+05:30,10.14806603834541,10.192992438372816,9.965718398700005,10.071427345275879
1996-10-02 00:00:00+05:30,10.071427345275879,10.071427345275879,10.071427345275879,10.071427345275879
1996-10-03 00:00:00+05:30,10.174491111744745,10.301341555983516,9.952501857000549,10.026497840881348
1996-10-04 00:00:00+05:30,10.081998582630082,10.16127997050602,9.844153115900086,10.079355239868164
1996-10-07 00:00:00+05:30,10.103140452362775,10.103140452362775,9.540239423198916,9.883793830871582
1996-10-08 00:00:00+05:30,9.83622598351816,10.042358523892412,9.595737802564482,9.926078796386719
1996-10-09 00:00:00+05:30,10.042354289646779,10.148063206726643,9.897004365774245,10.055567741394043
1996-10-10 00:00:00+05:30,10.026499912966742,10.359484189673312,9.97893147520984,10.325128555297852
