Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-02 00:00:00+05:30,214.93717011129544,215.23507636160133,207.5888967485033,209.40113830566406,964766,0.0,0.0
2012-01-03 00:00:00+05:30,211.26299718488153,225.23961782250177,211.26299718488153,223.40255737304688,2153928,0.0,0.0
2012-01-04 00:00:00+05:30,222.93089128344766,222.93089128344766,216.72457471096862,218.13961791992188,1220318,0.0,0.0
2012-01-05 00:00:00+05:30,218.46234434459862,222.43438696904587,214.5151209256981,221.16830444335938,2796070,0.0,0.0
2012-01-06 00:00:00+05:30,218.9588456402856,228.88895201852984,218.9588456402856,225.3885955810547,1879586,0.0,0.0
2012-01-09 00:00:00+05:30,222.01235377533513,226.80362714695477,221.019343122061,225.01622009277344,1320384,0.0,0.0
2012-01-10 00:00:00+05:30,226.40644468448554,233.23339340030063,226.00924645642183,231.6197509765625,1079256,0.0,0.0
2012-01-11 00:00:00+05:30,231.61974668015978,233.33269620521025,227.8959565406074,230.99911499023438,932130,0.0,0.0
2012-01-12 00:00:00+05:30,229.5095846013885,237.32954340608697,229.13720561068857,231.9921112060547,2284698,0.0,0.0
2012-01-13 00:00:00+05:30,233.33269440801698,236.28689213802332,228.88896548152158,234.62359619140625,1339660,0.0,0.0
2012-01-16 00:00:00+05:30,232.78653423128605,235.8400390752,226.90294285761348,229.062744140625,1265000,0.0,0.0
2012-01-17 00:00:00+05:30,230.37848684780676,237.95019358149005,230.37848684780676,236.73374938964844,2014240,0.0,0.0
2012-01-18 00:00:00+05:30,237.23022797760635,238.22323858471586,226.4560719817518,229.7081756591797,1576612,0.0,0.0
2012-01-19 00:00:00+05:30,231.9920907562427,235.84000665428633,230.87495388261715,235.49244689941406,1563228,0.0,0.0
2012-01-20 00:00:00+05:30,237.3295608963068,247.3837943861608,233.63058992189914,245.42259216308594,3292736,0.0,0.0
2012-01-23 00:00:00+05:30,246.71348651629427,248.25265601400903,235.46764422928757,236.9819793701172,2644214,0.0,0.0
2012-01-24 00:00:00+05:30,237.92539605864974,247.50794431114292,234.67327656568324,246.16737365722656,2738496,0.0,0.0
2012-01-25 00:00:00+05:30,247.21001879036422,247.25967235741044,239.3155864985378,246.04322814941406,2125174,0.0,0.0
2012-01-27 00:00:00+05:30,248.50091319029184,249.24567117188113,240.06032273227993,244.75230407714844,1515064,0.0,0.0
2012-01-30 00:00:00+05:30,241.62430601338374,245.34809583734057,235.86484138856926,237.52813720703125,1043622,0.0,0.0
2012-01-31 00:00:00+05:30,238.3225650711488,248.25267194911333,237.7267525976147,247.43344116210938,1053672,0.0,0.0
2012-02-01 00:00:00+05:30,247.25965719016105,254.21073189028607,244.28062517582177,253.6894073486328,2743002,0.0,0.0
2012-02-02 00:00:00+05:30,254.70722033196296,255.89884518037368,247.38376711579053,253.73902893066406,2915568,0.0,0.0
2012-02-03 00:00:00+05:30,253.83838227540048,258.18280446593303,248.22787739305534,257.537353515625,2090442,0.0,0.0
2012-02-06 00:00:00+05:30,260.16877118502407,260.6652764735451,254.73203221486312,258.3316955566406,979276,0.0,0.0
2012-02-07 00:00:00+05:30,259.1757791983981,267.36811704662335,256.6932525777238,265.87860107421875,2161580,0.0,0.0
2012-02-08 00:00:00+05:30,265.1338009184807,267.61632714430914,261.757571312209,264.7366027832031,1492832,0.0,0.0
2012-02-09 00:00:00+05:30,262.27891231015315,275.560428456479,262.27891231015315,273.6488952636719,2242572,0.0,0.0
2012-02-10 00:00:00+05:30,273.5744506082471,277.5464934482942,268.73352339693963,271.4394836425781,4218446,0.0,0.0
2012-02-13 00:00:00+05:30,273.0779148904458,283.008020886462,270.34713574154136,281.3943786621094,1933160,0.0,0.0
2012-02-14 00:00:00+05:30,280.67446605615504,282.734975363938,276.80173041789106,277.968505859375,1388650,0.0,0.0
2012-02-15 00:00:00+05:30,280.0290070976307,285.91258315695916,278.16711210363053,284.86993408203125,2163766,0.0,0.0
2012-02-16 00:00:00+05:30,283.00803560500975,287.6751977875764,280.47587056604544,285.2423095703125,1444574,0.0,0.0
2012-02-17 00:00:00+05:30,287.973126307499,289.95914786824034,284.522407784854,286.0367431640625,1754202,0.0,0.0
2012-02-21 00:00:00+05:30,285.41603104625995,290.43075225743536,282.6852521692941,286.1856384277344,3642048,0.0,0.0
2012-02-22 00:00:00+05:30,285.4657107748475,289.0157052693926,279.65659306053755,281.71710205078125,1892578,0.0,0.0
2012-02-23 00:00:00+05:30,280.0290546483253,284.9941088087566,275.85839703184877,281.74200439453125,3219702,0.0,0.0
2012-02-24 00:00:00+05:30,282.4618576841155,285.8380874288927,271.3897660192817,273.84747314453125,1460118,0.0,0.0
2012-02-27 00:00:00+05:30,273.9219772677664,273.9219772677664,263.2719326308944,269.72650146484375,1298468,0.0,0.0
2012-02-28 00:00:00+05:30,270.09892235081463,281.51854590608804,270.09892235081463,273.67376708984375,2460704,0.0,0.0
2012-02-29 00:00:00+05:30,276.05701569453163,280.9227627880025,268.733560691844,271.9608459472656,1293756,0.0,0.0
2012-03-01 00:00:00+05:30,269.6024241562808,284.99409109706295,268.857666078501,275.461181640625,1233056,0.0,0.0
2012-03-02 00:00:00+05:30,278.04299379006414,286.16084407632934,272.20905597393335,280.7737731933594,1932124,0.0,0.0
2012-03-05 00:00:00+05:30,278.73809236671747,279.92968692477706,275.63493418800124,277.39752197265625,1658522,0.0,0.0
2012-03-06 00:00:00+05:30,276.05689498273637,282.5114626711816,271.1911500169168,273.4006042480469,1275484,0.0,0.0
2012-03-07 00:00:00+05:30,272.0849374106415,276.55348565278706,269.8506632895687,274.14544677734375,929822,0.0,0.0
2012-03-09 00:00:00+05:30,278.2912368458011,280.42620369919473,273.89717680679007,277.2734069824219,1458886,0.0,0.0
2012-03-12 00:00:00+05:30,283.50455338471653,283.50455338471653,276.47899059681527,278.9615173339844,1168174,0.0,0.0
2012-03-13 00:00:00+05:30,280.5254698645822,285.4905224285571,279.5572785537519,282.73492431640625,1561926,0.0,0.0
2012-03-14 00:00:00+05:30,285.73886992126376,285.86299627657274,280.9227612744183,284.17486572265625,1629504,0.0,0.0
2012-03-15 00:00:00+05:30,283.5045451968728,285.93743345074733,272.63106628039435,277.4471740722656,1228734,0.0,0.0
2012-03-16 00:00:00+05:30,277.32310524557226,281.4689438191724,265.75453464643533,267.69091796875,1354746,0.0,0.0
2012-03-19 00:00:00+05:30,266.1268520696143,267.0702243012745,260.6652935383349,263.892578125,988054,0.0,0.0
2012-03-20 00:00:00+05:30,262.65128330723553,268.90723747979945,258.9523130485752,267.51702880859375,1599700,0.0,0.0
2012-03-21 00:00:00+05:30,265.630339386178,271.34015041971264,265.630339386178,270.5209045410156,1563268,0.0,0.0
2012-03-22 00:00:00+05:30,270.545761191004,270.8436522615137,254.21072402913842,257.0159912109375,1273226,0.0,0.0
2012-03-23 00:00:00+05:30,259.1757886901479,264.4387331970093,255.22856515786125,260.96319580078125,1414102,0.0,0.0
2012-03-26 00:00:00+05:30,260.6652610521144,267.51702756748614,259.72188893802485,263.7187805175781,1817992,0.0,0.0
2012-03-27 00:00:00+05:30,268.06327175789517,271.4395023436878,263.54505453348503,267.7653503417969,1557762,0.0,0.0
2012-03-28 00:00:00+05:30,267.4922665187254,267.4922665187254,257.43803283519094,258.7537841796875,1354006,0.0,0.0
2012-03-29 00:00:00+05:30,254.53346056398883,266.25097381677773,253.4659620204476,260.4666748046875,1922600,0.0,0.0
2012-03-30 00:00:00+05:30,262.05550270499486,273.6737393532716,260.1936077488146,270.7691650390625,949822,0.0,0.0
2012-04-02 00:00:00+05:30,271.2160791081491,277.94372132539803,271.2160791081491,276.0570068359375,1467822,0.0,0.0
2012-04-03 00:00:00+05:30,278.0429998639542,279.8304070270811,275.78390655091596,277.7699279785156,1694654,0.0,0.0
2012-04-04 00:00:00+05:30,277.24860093445324,277.24860093445324,272.48213136828406,273.5248107910156,577656,0.0,0.0
2012-04-09 00:00:00+05:30,270.1485729770672,275.0143500857181,263.6443644320027,265.1338806152344,766738,0.0,0.0
2012-04-10 00:00:00+05:30,266.3999444599981,272.854514130618,264.91042838216276,271.6132507324219,1151794,0.0,0.0
