Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-07-11 00:00:00+05:30,267.7581586438478,286.5311590349191,265.4645255103333,282.84136962890625,28572624,0.0,0.0
2017-07-12 00:00:00+05:30,287.4286709640337,320.4621501003448,286.7056679755301,313.9053039550781,35549156,0.0,0.0
2017-07-13 00:00:00+05:30,325.099309931417,348.5094580445726,314.1795509981457,344.6202392578125,43750394,0.0,0.0
2017-07-14 00:00:00+05:30,347.9360213318735,361.74776138168596,279.77485882774846,298.5727844238281,67296768,0.0,0.0
2017-07-17 00:00:00+05:30,294.1849707295406,306.0022375048207,280.39815441950327,297.2265319824219,23021580,0.0,0.0
2017-07-18 00:00:00+05:30,294.18497341255227,300.6670151996085,289.7472557081081,293.6365051269531,7099796,0.0,0.0
2017-07-19 00:00:00+05:30,295.15727749546505,299.91907889585383,291.2431033430176,292.6641845703125,3583984,0.0,0.0
2017-07-20 00:00:00+05:30,293.1877307806822,298.6476104252405,287.7527759789594,290.49517822265625,6110080,0.0,0.0
2017-07-21 00:00:00+05:30,291.193240470351,296.6780446572925,289.29849601969624,290.91900634765625,2877876,0.0,0.0
2017-07-24 00:00:00+05:30,292.43980329902087,294.65866211317683,287.20430809929417,292.38995361328125,2979578,0.0,0.0
2017-07-25 00:00:00+05:30,294.1600558337786,305.15459012669015,293.66143722246045,300.1933288574219,6180740,0.0,0.0
2017-07-26 00:00:00+05:30,300.31797979935186,302.66149333024225,295.1822142528886,296.6780700683594,2126020,0.0,0.0
2017-07-27 00:00:00+05:30,298.1240685751001,298.39830271427275,289.19878359765994,290.1212158203125,1698416,0.0,0.0
2017-07-28 00:00:00+05:30,288.20151703217925,298.5478517699262,284.2125686995539,293.43701171875,4663896,0.0,0.0
2017-07-31 00:00:00+05:30,294.1849718748418,296.67806485683195,288.2763536808306,294.484130859375,2100158,0.0,0.0
2017-08-01 00:00:00+05:30,295.1822168626202,295.4315261674028,290.69464937653305,292.1406555175781,844314,0.0,0.0
2017-08-02 00:00:00+05:30,290.2957747353055,294.13514430288393,289.1988076541022,290.196044921875,930916,0.0,0.0
