Date,Open,High,Low,Close,Adj Close,Volume
2017-02-28,327.789673,342.572357,327.238770,335.272827,326.374084,13239646
2017-03-01,338.394623,338.670105,331.875580,333.069214,324.228943,3755896
2017-03-02,334.216919,336.053284,323.382416,327.651947,318.955444,4571883
2017-03-03,327.651947,331.921478,324.392426,327.009216,318.329803,3947577
2017-03-06,330.544220,334.216919,327.973328,331.921478,323.111725,3241949
2017-03-07,331.462402,332.793762,327.192871,331.554199,322.754181,3112876
2017-03-08,330.727844,334.308746,329.166931,331.186951,322.396637,2968777
2017-03-09,330.406494,332.288757,327.468323,330.727844,321.949738,1280188
2017-03-10,331.324677,336.512360,330.498291,335.043274,326.150635,2277055
2017-03-14,336.053284,339.542358,329.258759,331.554199,322.754181,5812255
2017-03-15,330.544220,336.191010,327.055145,333.482391,324.631195,7253591
2017-03-16,334.216919,335.686005,329.717865,331.141022,322.351959,2621607
2017-03-17,331.600128,333.298737,315.853363,318.470154,310.017426,6261074
2017-03-20,317.689728,323.474243,311.492004,320.811523,312.296600,4650536
2017-03-21,320.444244,323.015137,316.817444,321.270599,312.743500,2464807
2017-03-22,318.607880,319.985168,299.142517,310.527924,302.285950,8790453
2017-03-23,311.078827,313.741547,308.094757,310.803375,302.554108,4674321
2017-03-24,313.466095,319.250610,310.527924,312.639740,304.341705,5210926
2017-03-27,312.180634,313.879272,307.727478,310.987000,302.732849,3153405
2017-03-28,313.007019,315.394257,310.895203,312.869293,304.565216,2273422
2017-03-29,314.476105,318.056976,313.282471,316.633820,308.229797,9644521
2017-03-30,316.633820,323.566071,314.200653,322.464233,313.905457,4265079
2017-03-31,321.362427,323.474243,316.771545,321.408325,312.877533,5680716
2017-04-03,317.689728,317.689728,308.737488,313.833374,305.503723,7198764
2017-04-05,314.889282,318.837433,311.354279,316.312439,307.916901,4607243
2017-04-06,314.935181,314.935181,309.977020,313.833374,305.503723,2367916
2017-04-07,315.899261,321.775604,313.787445,316.496094,308.095734,6230255
2017-04-10,319.801514,319.893341,314.062897,317.414276,308.989563,1504194
2017-04-11,314.935181,326.641968,314.797455,321.546051,313.011688,2284661
2017-04-12,318.607880,324.943329,317.092896,322.096985,313.547943,2482627
2017-04-13,321.362427,324.576050,311.492004,312.410187,304.118286,6434183
2017-04-17,314.751556,315.210632,310.711548,313.374268,305.056763,2050731
2017-04-18,312.180634,315.256531,308.783386,311.078827,302.822235,6057155
2017-04-19,311.629730,313.787445,305.523865,312.134735,303.850128,2728188
2017-04-20,314.016998,315.669708,310.390198,314.705627,306.352814,2058528
2017-04-21,314.016998,317.689728,312.456085,314.751556,306.397491,1472524
2017-04-24,315.853363,318.102905,310.941101,316.450165,308.051025,1460191
2017-04-25,314.935181,330.360565,313.466095,324.989227,316.363434,4659584
2017-04-26,324.989227,330.544220,323.198792,328.294678,319.581146,3212025
2017-04-27,325.264679,332.334656,324.805603,328.616028,319.894012,4886630
2017-04-28,326.228760,328.616028,321.821533,326.412415,317.748840,2930668
2017-05-02,326.412415,326.825592,318.332428,319.158813,310.687775,2391173
2017-05-03,319.617889,321.362427,315.715637,318.011078,309.570496,2568622
2017-05-04,318.332428,322.647888,315.577911,317.689728,309.257690,1321097
2017-05-05,318.102905,320.444244,315.072906,316.541992,308.140411,1677040
